JUDGE,AG_RTD_TEMP_GLASS_OUT,BUS_DEVELOP_TEMP_TANK2,DIELEC_FIRE_EXHAUST_HEAT2,PHOS_R_DRY_TEMP_WALL_MAX,PHOS_R_DRY_TEMP_HOOD_START,PHOS_FIRE_EXHAUST_HEAT3,BUS_DEVELOP_TEMP_TANK1,AG_EXPOSURE_TEMP_MASK,PHOS_FIRE_EXHAUST_HEAT2,TAT_6PHOS_4FIRE,TAT_3BUS_2FIRE,TAT_4DIELEC_FIRE,TAT_8AGING,TAT_1BLACK_1PRINT,TAT_1BLACK_2RTD,TAT_2AG_2RTD,TAT_6PHOS_1R_1DISPENSER
양품,46.1,31.4,2148,165.6,133.0,4452,23.5,23.456999999999997,4083.0,7016,7020,6513,10074,88,240,69,78
명점,47.6,30.395,2132,167.0,136.0,4482,23.34,23.63,4097.0,6934,6960,6447,9750,88,210,72,80
양품,43.6,31.4,2164,166.2,159.0,4473,23.5,23.432,3999.0,6990,7020,6480,9750,87,220,72,80
양품,45.7,31.087,2151,167.8,156.0,4477,23.359,23.646,4004.0,8945,7530,6600,10075,88,220,69,78
양품,44.1,30.8,2137,164.0,100.0,4444,23.410999999999998,23.363000000000003,3979.0,6990,6720,6600,10076,86,220,74,100
양품,46.1,31.4,2147,166.0,145.0,4480,23.5,23.662,4002.0,7045,7020,6447,9750,86,220,69,80
양품,44.9,30.8,2117,167.7,105.0,4477,23.426,23.351999999999997,4017.0,6960,6720,6567,10075,86,220,72,80
양품,44.6,30.8,2394,166.9,109.0,4479,23.401,23.375,4086.0,6964,6687,6600,10073,88,210,69,96
양품,45.3,30.915,2133,168.4,131.0,4451,23.355,23.42,4088.0,7140,7467,6447,10076,88,210,69,78
명점,49.0,31.2,2243,167.6,102.0,4463,23.3,23.604,4013.0,7110,7587,6447,10076,86,250,72,78
양품,42.7,30.8,2125,165.1,148.0,4461,23.5,23.482,3983.0,7140,6900,6513,10074,88,210,72,80
양품,44.2,30.891,2199,166.4,91.0,4451,23.419,23.614,4105.0,7286,6900,6453,10076,92,210,74,0
양품,43.6,30.956,2135,166.8,102.0,4483,23.5,23.396,4093.0,7140,8967,6480,10076,88,260,69,78
양품,45.0,31.063000000000002,2248,167.9,113.0,4449,23.381,23.414,3971.0,7110,7500,6420,10075,86,220,75,78
양품,41.2,30.919,2157,167.0,159.0,4471,23.416,23.66,4010.0,6840,6867,6540,9751,86,190,69,78
명점,44.8,31.9,2187,164.0,119.0,4501,23.393,23.89,4098.0,6840,6780,8967,10179,88,210,69,78
양품,38.9,30.8,2165,167.4,131.0,4500,23.445999999999998,23.345,4078.0,6960,6693,6540,10074,86,210,69,80
양품,46.1,30.961,2203,166.9,94.0,4455,23.409000000000002,23.454,4075.0,6814,7047,6540,9749,86,220,72,96
양품,41.4,30.8,2153,166.6,133.0,4520,23.4,23.668000000000003,4079.0,7054,6693,6540,10077,86,210,74,80
양품,41.9,31.0,2176,168.3,156.0,4471,23.1,23.441999999999997,4047.0,6934,6813,6540,10639,78,240,69,78
양품,44.5,31.4,2165,166.0,144.0,4471,23.5,23.624000000000002,4096.0,7170,6840,6453,9751,94,230,72,78
양품,43.0,30.919,2189,168.6,156.0,4470,23.136,23.625999999999998,4055.0,6840,6660,6600,10077,80,240,69,80
양품,38.8,30.781999999999996,2159,166.6,123.0,4495,23.377,23.643,4089.0,6724,7170,6453,10075,89,210,72,80
양품,46.1,31.4,2148,165.3,138.0,4439,23.5,23.456999999999997,3999.0,7045,7020,6513,10074,88,240,69,80
양품,44.5,31.034000000000002,2183,168.2,148.0,4474,23.357,23.645,4075.0,7140,7413,6420,10074,88,210,75,78
양품,44.3,30.8,2117,167.6,109.0,4452,23.426,23.351999999999997,4109.0,6930,6720,6567,9750,86,220,72,76
양품,45.3,31.058000000000003,2162,167.5,112.0,4481,23.362,23.397,4090.0,7110,7500,6453,10075,86,220,69,78
명점,48.8,31.2,2406,168.4,135.0,4451,23.395,23.366999999999997,4013.0,7375,6933,6453,10076,100,220,69,80
양품,43.0,31.4,2176,167.5,150.0,4466,23.448,23.379,4112.0,7286,6960,6447,10076,90,220,69,78
양품,44.0,30.862,2167,166.9,96.0,4455,23.38,23.611,4075.0,6814,7200,6567,10074,88,220,69,96
양품,41.3,31.2,2257,168.7,155.5,4433,23.296,23.14,4050.0,7024,6873,6600,9750,98,220,78,78
양품,40.9,31.4,2185,166.1,148.0,4453,23.503,23.434,4075.0,7264,6873,6480,10074,88,210,69,80
양품,46.5,30.598000000000003,2180,166.0,156.0,4482,23.456999999999997,23.428,4095.0,7110,6960,6480,10075,86,220,69,80
양품,44.8,30.348000000000003,2209,167.2,139.0,4460,23.381,23.388,4024.0,6750,6960,6453,9751,88,210,74,84
양품,44.5,30.813000000000002,2198,168.4,139.0,4451,23.353,23.666999999999998,4088.0,7140,7500,6453,10074,86,210,69,78
명점,46.1,30.983,2167,167.8,142.0,4492,23.398000000000003,23.608,4073.0,6750,7200,6480,10074,88,210,69,80
양품,43.2,31.267,2201,163.9,98.0,4467,23.3,23.572,4067.0,6840,6840,6540,10076,88,210,72,100
양품,44.3,30.8,2152,167.2,158.0,4478,23.485,23.644000000000002,4068.0,6930,6840,6507,10075,88,220,72,78
양품,44.4,31.2,2149,166.5,123.0,4410,23.2,23.454,4008.0,6845,6720,6627,10075,78,230,74,76
양품,43.4,31.0,2192,167.3,155.4,4424,23.133000000000003,23.506999999999998,4014.0,6895,6687,6540,9750,82,240,72,96
양품,38.5,31.343000000000004,2163,165.0,90.0,4445,23.5,23.766,4189.0,7290,6867,6447,10074,86,250,69,80
양품,44.5,30.658,2163,167.3,155.3,4488,23.5,23.639,4087.0,7114,6927,6453,10074,86,200,71,78
양품,45.1,30.8,2150,166.6,117.0,4477,23.5,23.404,4105.0,7140,6900,6507,10074,87,220,69,80
양품,39.2,31.4,2152,165.5,129.0,4416,23.49,23.449,4063.0,6960,6840,6453,10074,88,220,72,80
양품,44.0,30.936,2163,166.8,104.0,4474,23.38,23.621,4126.0,7080,7413,6480,9750,86,210,69,78
명점,46.5,30.9,2204,166.7,158.0,4707,23.4,23.398000000000003,3957.0,6810,7227,6453,10074,88,210,69,96
양품,47.4,30.753,2179,168.2,109.0,4756,23.399,23.406,4004.0,6960,7407,6513,10074,88,210,69,80
양품,40.0,31.079,2196,167.1,159.0,4487,23.418000000000003,23.42,3992.0,6865,6867,6513,10076,88,210,69,80
양품,44.2,30.9,2152,166.7,139.0,4448,23.406,23.414,3997.0,7140,6867,6420,10077,86,200,69,78
양품,38.2,31.4,2205,167.8,124.0,4437,23.485,23.618000000000002,4008.0,7265,6927,6420,10076,84,220,69,80
양품,47.1,30.913,2204,167.1,136.0,4472,23.4,23.629,3967.0,8970,7440,6573,10073,86,210,72,78
양품,41.2,30.8,2137,164.4,125.0,4474,23.410999999999998,23.363000000000003,4075.0,6960,6720,6600,10076,86,220,74,100
양품,40.2,30.816999999999997,2156,165.9,104.0,4427,23.307,23.543000000000003,4005.0,6810,6840,6540,9750,86,220,93,78
양품,46.4,30.8,2142,167.6,155.3,4463,23.5,23.608,3981.0,7140,6867,6507,10074,88,200,72,78
양품,42.4,31.250999999999998,2206,168.0,90.0,4445,23.5,23.739,3972.0,7110,6867,6420,10076,86,260,72,80
양품,39.5,30.8,2271,167.5,136.0,4472,23.394000000000002,23.594,4006.0,7080,6627,6453,10075,96,220,63,78
양품,46.7,31.4,2209,166.3,104.0,4455,23.5,23.708000000000002,4010.0,7200,6807,6447,9750,88,210,80,78
양품,45.0,31.4,2183,165.5,145.0,4430,23.483,23.476999999999997,4056.0,6900,6960,6453,10074,88,210,74,78
양품,44.1,30.8,2137,163.9,123.0,4468,23.410999999999998,23.363000000000003,4103.0,6960,6720,6600,9749,86,220,74,80
명점,48.5,30.723000000000003,2110,167.5,156.0,4408,23.401,23.303,3943.0,6990,6753,6447,10076,86,220,66,78
양품,42.3,31.0,2192,168.8,156.0,4457,23.112,23.419,4078.0,6810,6780,6600,9751,94,210,69,76
양품,43.2,31.131999999999998,2197,164.5,95.0,4466,23.3,23.295,4125.0,6810,6807,6540,9750,88,220,69,80
양품,46.1,30.5,2128,167.0,100.0,4473,23.483,23.7,4037.0,7170,6900,6480,9750,88,210,78,78
양품,45.3,31.1,2180,168.6,155.9,4419,23.5,23.340999999999998,3976.0,6720,7080,6540,9750,88,240,71,80
양품,40.9,31.4,2185,166.1,93.0,4453,23.503,23.434,4075.0,7264,6873,6480,9750,88,210,69,80
명점,49.2,30.723000000000003,2158,166.9,145.0,4490,23.430999999999997,23.544,4097.0,7110,7020,6453,10075,86,220,69,76
양품,43.3,31.0,2116,167.4,155.1,4443,23.1,23.394000000000002,4004.0,6840,6813,6573,10074,78,230,66,86
양품,39.1,30.745,2237,168.3,155.9,4470,23.5,23.642,3992.0,7165,6840,6480,9750,86,210,72,76
양품,38.5,30.8,2085,168.2,101.0,4394,23.395,23.359,3934.0,7050,6900,6573,9749,88,220,72,82
명점,47.1,31.361,2115,162.4,100.0,4428,23.241,23.984,4299.0,6904,6513,6660,9750,88,210,72,98
양품,46.0,30.730999999999998,2232,165.6,156.0,4439,23.441999999999997,23.474,4018.0,7140,6987,6453,10076,88,220,69,78
양품,39.5,31.08,2155,167.6,126.0,4711,23.403000000000002,23.648000000000003,3996.0,6815,6987,6540,10076,98,210,74,80
양품,45.9,31.4,2151,166.0,121.0,4618,23.497,23.5,3983.0,7200,6807,6447,10076,96,240,72,80
양품,45.2,30.8,2133,164.4,102.0,4474,23.409000000000002,23.6,4075.0,6960,6687,6600,10074,85,220,69,100
양품,45.9,31.1,2213,167.6,155.2,4481,23.426,23.359,4026.0,6810,6807,6507,9750,86,230,69,78
명점,50.0,31.7,2116,163.7,155.9,4376,23.3,23.808000000000003,4036.0,7165,6873,6753,10076,98,220,72,80
양품,43.6,30.9,2152,166.3,135.0,4494,23.406,23.414,4091.0,7140,6867,6420,10077,86,200,69,76
양품,44.6,31.1,2168,167.8,156.0,4494,23.401999999999997,23.623,4104.0,8996,7200,6600,10073,86,220,72,82
양품,45.8,30.752,2133,167.8,104.0,4444,23.494,23.627,4079.0,7174,6807,6480,9750,88,220,75,78
양품,46.8,30.8,2168,166.6,126.0,4520,23.4,23.430999999999997,4079.0,7054,6660,6447,10074,88,210,69,80
양품,43.2,30.916,2201,167.1,104.0,4472,23.4,23.646,3967.0,8970,7407,6540,10073,88,220,69,78
양품,45.4,31.4,2165,166.5,155.4,4442,23.5,23.47,3999.0,7020,7047,6480,10074,88,250,69,80
양품,45.1,30.8,2150,166.6,134.0,4477,23.5,23.404,4105.0,7140,6900,6507,10076,87,220,69,80
양품,44.4,31.0,2116,167.6,156.0,4440,23.114,23.533,4044.0,6840,6813,6633,10076,94,220,69,78
명점,49.7,31.098000000000003,2141,162.7,142.0,4447,23.4,24.163,4042.0,6930,6780,6633,10640,88,210,72,78
양품,41.2,31.274,2193,167.8,126.0,4482,23.5,23.399,4087.0,7084,7080,6453,10074,86,220,69,80
양품,43.2,31.2,2142,165.9,137.0,4456,23.199,23.392,3995.0,6840,6780,6633,9749,76,260,69,100
양품,45.1,31.4,2155,166.3,109.0,4444,23.441999999999997,23.619,4070.0,7290,6927,6480,10076,86,250,72,80
양품,46.6,30.386,2147,166.3,156.0,4425,23.5,23.467,3986.0,7025,6840,6453,10074,86,220,69,78
양품,43.7,30.721,2190,167.9,126.0,4491,23.358,23.421,4098.0,7170,7473,6420,10074,87,210,66,80
명점,49.2,30.788,2151,165.7,91.0,4431,23.404,23.410999999999998,4089.0,7020,6873,6447,10074,88,210,72,90
양품,44.8,30.348000000000003,2209,166.8,134.0,4562,23.381,23.388,4106.0,6780,6960,6453,9750,88,210,74,78
양품,46.4,30.706999999999997,2162,168.0,142.0,4474,23.493000000000002,23.468000000000004,4083.0,7020,6873,6447,9751,84,210,72,78
양품,41.6,31.048000000000002,2157,162.9,133.0,4456,23.3,23.296,4089.0,6780,6840,6540,10074,86,220,72,78
양품,43.9,31.159000000000002,2168,168.1,155.3,4443,23.5,23.44,3967.0,6990,6810,6480,10073,88,220,69,80
양품,45.2,30.8,2211,167.4,147.0,4440,23.497,23.618000000000002,4277.0,6960,6720,6507,9751,86,220,72,78
양품,45.7,31.29,2167,167.9,129.0,4475,23.5,23.735,4090.0,7080,7113,6507,10076,86,210,75,80
양품,44.3,30.8,2197,164.8,142.0,4494,23.484,23.326,4118.0,6956,6900,6480,9750,86,220,72,78
명점,48.1,30.793000000000003,2154,167.3,154.0,4472,23.3,23.649,4078.0,8970,7320,6507,10076,100,200,69,80
양품,41.9,30.8,2161,167.2,98.0,4489,23.5,23.239,4128.0,7110,6837,6480,9750,100,230,69,78
양품,41.5,31.0,2199,166.8,119.0,4453,23.101,23.651,3961.0,6865,6813,6573,10074,80,240,69,98
양품,47.2,30.7,2220,167.7,156.1,4737,23.409000000000002,23.51,4025.0,7230,6900,6453,10076,88,210,72,78
양품,45.9,30.441999999999997,2221,167.0,129.0,4497,23.38,23.408,4031.0,6785,6807,6420,10076,88,210,69,78
명점,49.2,31.1,2149,165.0,128.0,4371,23.299,23.435,3930.0,6750,6867,6633,10075,80,250,72,78
양품,47.6,30.743000000000002,2198,167.8,142.0,4437,23.412,23.634,4036.0,6870,6960,6420,10074,88,210,72,78
양품,44.3,30.723000000000003,2158,166.9,155.4,4490,23.430999999999997,23.5,4097.0,7110,7020,6453,10076,86,220,69,76
양품,43.0,31.098000000000003,2152,167.0,133.0,4474,23.4,23.673000000000002,4080.0,8970,7407,6567,9751,86,220,69,78
명점,49.0,32.0,2118,166.8,93.0,4410,23.398000000000003,23.4,3982.0,7020,6900,6480,10076,86,220,72,78
명점,45.0,31.7,2168,161.1,117.0,4429,23.264,24.078000000000003,3985.0,6930,7653,7260,9750,82,260,69,98
양품,39.1,31.299,2183,168.4,108.0,4450,23.471,23.601,4040.0,6776,7080,6513,9750,88,210,69,78
양품,45.4,31.4,2196,166.5,155.4,4442,23.5,23.802,3999.0,7020,7050,6480,9750,86,210,74,80
양품,46.9,31.4,2205,167.6,134.0,4677,23.485,23.618000000000002,4090.0,7260,6927,6420,10074,84,220,69,80
명점,47.7,31.090999999999998,2032,168.2,121.0,4451,23.3,23.392,3981.0,6955,7113,6600,10075,86,210,72,100
양품,42.7,31.0,2189,167.1,155.3,4443,23.1,23.645,4022.0,6840,6813,6540,10076,80,240,72,80
양품,39.7,31.4,2153,165.7,95.0,4446,23.5,23.752,4091.0,7016,7020,6567,10074,86,220,69,80
양품,43.2,30.915,2133,167.4,142.0,4465,23.355,23.42,4100.0,7140,7467,6447,9750,88,210,69,80
양품,38.5,31.4,2204,166.6,94.0,4479,23.445,23.615,4030.0,7260,6867,6447,10074,90,220,75,90
양품,41.5,31.079,2196,167.0,123.0,4471,23.418000000000003,23.42,4010.0,6840,6867,6513,10077,88,210,69,78
양품,46.8,31.377,2194,167.5,132.0,4457,23.5,23.43,4015.0,7115,6867,6447,10076,88,240,66,80
양품,37.8,31.111,2182,168.5,134.0,4453,23.401,23.63,4083.0,6840,6993,6513,9749,98,210,69,80
양품,48.0,31.2,2257,165.8,94.0,4414,23.296,23.14,4074.0,7110,6873,6600,10074,98,220,78,100
양품,45.1,30.894000000000002,2172,167.5,159.0,4472,23.378,23.67,4213.0,6750,7053,6453,9751,86,220,69,82
양품,43.6,30.694000000000003,2178,168.6,155.9,4466,23.139,23.6,4082.0,6840,6747,6597,10077,78,220,69,78
명점,49.8,31.165,2218,166.8,159.0,4465,23.398000000000003,23.544,4074.0,7260,6903,6447,10075,86,210,69,78
양품,38.5,31.375999999999998,2173,167.3,124.0,4474,23.5,23.738000000000003,4024.0,7200,7080,6507,10074,86,220,75,98
양품,42.7,30.660999999999998,2189,166.8,136.0,4470,23.487,23.656,3997.0,7115,6807,6480,10077,88,220,69,80
양품,44.6,30.901,2342,167.0,133.0,4456,23.5,23.384,4101.0,7110,6900,6393,10076,78,210,69,80
양품,42.7,31.2,2257,168.7,155.5,4433,23.296,23.14,4050.0,7024,6873,6600,9751,98,220,78,78
명점,48.3,31.4,2269,166.1,121.0,4477,23.5,23.787,4076.0,7020,6987,6513,9750,88,230,69,76
양품,41.2,30.886999999999997,2184,164.5,137.0,4482,23.406,23.624000000000002,4001.0,6840,6987,6480,9750,88,220,72,80
명점,47.9,31.2,2196,167.0,126.0,4463,23.3,23.361,4078.0,7114,7380,6420,10075,88,260,69,96
양품,42.6,31.033,2192,168.0,100.0,4469,23.385,23.397,4025.0,7110,7413,6480,9750,88,190,72,78
양품,44.3,30.8,2165,167.0,156.7,4457,23.5,23.587,3986.0,6985,6807,6480,10074,76,230,75,78
양품,43.6,30.694000000000003,2178,166.9,144.0,4443,23.139,23.6,4061.0,6840,6747,6597,9749,78,220,69,78
양품,43.4,30.101,2168,165.8,93.0,4453,22.816,23.267,4073.0,6960,6813,6480,10639,87,220,69,90
양품,40.6,31.1,2180,168.6,155.9,4419,23.5,23.340999999999998,3976.0,6720,7080,6540,10074,88,240,71,80
양품,46.7,31.1,2152,167.6,155.2,4481,23.424,23.399,4026.0,6810,6780,6513,10074,88,220,69,78
양품,41.5,31.1,2173,161.9,104.0,4450,23.424,23.693,3997.0,6810,6807,6507,10074,88,220,72,100
양품,45.8,30.8,2169,165.9,103.0,4452,23.493000000000002,23.619,4127.0,6930,6840,6480,10076,88,220,69,80
양품,40.0,30.88,2205,166.8,130.0,4483,23.5,23.636,4093.0,7140,6927,6480,10074,86,210,75,78
양품,45.8,30.8,2169,165.9,123.0,4452,23.493000000000002,23.619,4127.0,6930,6840,6480,9750,88,220,69,80
양품,43.0,31.0,2148,165.9,96.0,4444,23.112,23.58,4080.0,6840,6780,6600,9749,96,220,69,86
양품,40.7,31.4,2272,165.5,126.0,4444,23.47,23.434,3975.0,6870,6987,6453,10076,86,210,72,86
양품,46.1,31.1,2199,167.2,101.0,4437,23.4,23.659000000000002,4004.0,8945,7407,6567,10075,88,210,69,78
양품,44.0,30.756,2204,167.8,139.0,4436,23.5,23.482,3986.0,7140,6960,6453,10076,88,210,69,78
양품,42.6,31.4,2199,168.5,131.0,4446,23.505,23.732,3969.0,6785,6933,6447,9749,88,230,69,80
양품,45.1,30.8,2150,165.3,142.0,4447,23.5,23.404,4080.0,7140,6900,6507,10076,87,220,69,98
명점,45.0,31.052,2194,168.0,102.0,4452,23.401,23.664,4009.0,8970,7233,6567,9749,88,220,69,78
양품,42.9,30.822,2168,167.3,98.0,4470,23.497,23.73,4108.0,7140,6960,6480,10076,86,260,69,80
양품,45.3,30.6,2151,166.1,155.6,4468,23.5,23.671,4058.0,7110,6933,6480,9750,84,210,72,80
양품,38.7,30.0,2168,167.9,134.0,4439,22.803,23.268,4005.0,6990,6780,6480,10076,100,210,72,82
양품,44.7,31.4,2158,166.9,134.0,4476,23.5,23.421999999999997,4060.0,7170,6900,6480,10076,86,220,69,78
양품,45.4,31.1,2199,167.0,145.0,4474,23.4,23.659000000000002,4080.0,8970,7440,6567,9750,88,210,69,78
명점,47.7,31.088,2189,163.5,107.0,4391,23.255,24.0,3947.0,6815,6687,6513,10076,86,220,69,100
양품,45.9,30.441999999999997,2221,167.0,101.0,4487,23.38,23.408,4191.0,6754,6807,6420,10074,88,210,69,80
양품,46.3,31.4,2181,166.1,100.0,4437,23.486,23.67,4034.0,7225,6840,6447,10076,88,210,66,78
양품,44.9,30.8,2190,168.5,136.0,4432,23.386999999999997,23.38,4043.0,6870,6753,6447,10076,88,210,69,80
양품,44.0,30.639,2197,165.8,156.0,4442,23.453000000000003,23.578000000000003,4000.0,7140,6900,6453,9750,88,200,69,78
명점,44.4,30.8,2161,167.2,102.0,4489,23.401,23.346999999999998,4080.0,6960,6720,6540,10076,88,220,72,82
양품,46.9,30.746,2115,166.6,156.0,4454,23.49,23.4,4048.0,7140,6780,6480,9751,86,220,69,78
양품,44.4,30.590999999999998,2174,167.3,144.0,4480,23.5,23.436999999999998,4029.0,7170,6960,6480,9751,88,210,72,78
양품,41.5,31.4,2204,166.6,142.0,4479,23.445,23.615,4030.0,7260,6867,6447,9750,90,220,75,90
양품,42.3,31.375999999999998,2208,167.6,158.0,4459,23.5,23.706999999999997,4029.0,7080,7107,6453,9749,86,210,75,78
양품,43.3,31.299,2183,168.6,155.9,4419,23.471,23.601,3976.0,6720,7080,6513,10075,88,210,69,80
명점,49.7,31.6,2108,167.1,135.0,4402,23.098000000000003,23.6,4055.0,6960,6840,6753,10076,80,260,69,80
양품,44.4,30.708000000000002,2208,166.1,130.0,4480,23.496,23.655,4106.0,7140,6960,6480,9750,88,210,75,100
양품,45.1,30.718000000000004,2152,165.8,156.0,4442,23.449,23.605,4000.0,7140,6927,6453,10075,86,220,69,78
양품,38.7,30.0,2168,167.9,101.0,4440,22.803,23.268,4032.0,6960,6780,6480,10076,100,210,72,80
양품,44.4,31.0,2185,167.6,156.0,4440,23.127,23.641,4044.0,6840,6687,6600,10643,78,210,69,78
양품,40.3,31.049,2150,166.7,108.0,4466,23.5,23.5,4075.0,7200,7083,6480,10077,86,260,69,80
양품,45.4,30.8,2121,166.0,159.0,4472,23.4,23.66,4030.0,7080,6660,6540,9750,88,220,72,76
양품,42.7,31.0,2189,167.2,155.4,4429,23.1,23.645,4091.0,6866,6813,6540,10074,80,240,72,78
양품,45.8,30.75,2187,166.7,142.0,4457,23.405,23.4,4075.0,7260,6900,6447,10073,86,220,75,78
양품,39.2,30.0,2015,168.5,155.9,4387,22.802,23.289,3954.0,7080,6873,6600,10074,100,210,75,78
양품,45.2,30.8,2165,167.5,141.0,4461,23.386,23.62,4089.0,7084,6687,6453,10075,86,210,69,78
명점,48.1,30.913,2204,166.4,93.0,4470,23.4,23.629,4049.0,6930,7440,6573,10074,86,210,72,78
양품,45.2,30.643,2157,167.6,119.0,4479,23.5,23.604,4108.0,7020,6780,6447,10074,88,210,72,80
양품,45.2,30.8,2253,166.7,100.0,4514,23.5,23.273000000000003,4088.0,6930,6840,6453,10075,88,220,72,78
양품,42.4,31.4,2169,165.5,124.0,4416,23.489,23.735,4063.0,6960,6900,6453,9750,86,220,74,80
양품,41.5,30.801,2168,167.8,108.0,4451,23.433000000000003,23.441999999999997,4060.0,6990,6807,6480,10074,88,220,69,76
양품,41.9,30.8,2085,168.8,158.0,4416,23.395,23.359,3930.0,7055,6900,6573,10076,88,220,72,78
양품,42.2,30.805999999999997,2192,168.3,156.1,4449,23.5,23.613000000000003,3979.0,7165,6867,6453,9750,88,220,72,78
양품,46.4,31.4,2191,167.5,102.0,4476,23.433000000000003,23.5,4018.0,7290,6900,6453,9749,86,210,69,80
양품,46.3,31.104,2147,167.1,90.0,4434,23.4,23.4,3994.0,6960,7413,6540,10074,88,230,69,78
양품,44.2,30.735,2201,166.8,156.0,4465,23.487,23.717,4008.0,7110,6867,6453,10073,86,210,72,78
양품,39.0,30.8,2169,164.6,118.0,4478,23.476999999999997,23.625999999999998,4022.0,6960,6807,6507,10077,88,210,69,84
양품,42.7,31.0,2189,167.3,155.4,4424,23.1,23.645,4014.0,6895,6813,6540,10076,80,240,72,96
양품,46.1,30.954,2174,165.7,142.0,4473,23.5,23.441999999999997,4095.0,7020,7110,6420,10074,88,210,69,78
양품,45.0,30.0,2168,167.3,109.0,4409,22.801,23.5,3972.0,6990,6807,6480,9749,102,210,69,82
명점,44.8,31.1,2173,166.8,159.0,4463,23.429000000000002,23.456999999999997,4064.0,6810,6807,6507,9750,86,220,72,78
양품,45.1,30.8,2201,167.3,131.0,4485,23.43,23.633000000000003,4021.0,6985,6687,6573,10074,88,220,72,78
양품,43.1,31.105,2197,169.1,102.0,4413,23.401,23.608,3987.0,6720,7200,6507,10074,98,220,72,80
양품,42.9,30.822,2168,167.3,137.0,4470,23.497,23.73,4108.0,7140,6960,6480,10074,86,260,69,80
양품,43.7,31.002,2184,166.8,113.0,4471,23.415,23.678,4108.0,6840,6960,6540,10076,88,220,69,78
명점,46.5,31.592,2159,164.0,118.0,4428,23.291999999999998,23.544,3975.0,6955,7353,7260,9751,82,250,69,78
양품,45.0,31.4,2183,165.5,104.0,4464,23.483,23.476999999999997,4039.0,6870,6960,6453,10076,88,210,74,92
양품,44.3,30.8,2152,167.2,130.0,4478,23.485,23.644000000000002,4068.0,6930,6840,6507,10077,88,220,72,78
양품,46.4,30.8,2184,166.5,126.0,4476,23.410999999999998,23.337,3992.0,6960,6660,6573,10074,86,210,74,80
양품,46.8,30.8,2192,164.0,105.0,4444,23.41,23.61,3979.0,6990,6687,6567,10076,88,220,72,100
양품,41.9,30.8,2161,167.2,97.0,4489,23.5,23.239,4128.0,7110,6837,6480,9750,100,230,69,78
양품,44.9,31.2,2154,167.0,130.0,4473,23.4,23.665,4010.0,8970,7440,6600,9751,86,220,69,80
양품,44.1,30.919,2157,166.8,102.0,4463,23.416,23.66,4064.0,6810,6867,6540,10074,86,190,69,78
양품,40.8,31.2,2163,166.3,159.0,4449,23.2,23.496,3995.0,6810,6807,6633,9750,100,230,69,86
양품,44.5,30.695999999999998,2169,166.7,105.0,4462,23.406999999999996,23.406999999999996,4067.0,7170,6933,6420,9750,88,220,72,80
양품,39.2,30.732,2225,168.1,155.9,4487,23.5,23.7,4107.0,7140,6960,6453,10076,86,210,69,80
양품,42.6,31.115,2144,167.2,100.0,4443,23.5,23.397,4024.0,7200,7107,6507,9750,88,260,69,78
양품,45.6,31.375999999999998,2208,167.8,104.0,4446,23.5,23.706999999999997,4064.0,7110,7107,6453,10076,86,210,75,82
양품,43.2,30.570999999999998,2346,165.6,133.0,4422,23.199,23.449,3964.0,6810,6807,6660,9750,78,220,69,100
명점,45.7,30.8,2167,168.9,128.0,4477,23.4,23.625999999999998,3997.0,7165,7080,6447,10076,88,210,72,78
양품,46.0,30.811999999999998,2168,165.9,119.0,4448,23.428,23.651,4083.0,6990,6807,6480,10075,86,210,72,92
양품,45.8,31.4,2265,165.6,158.0,4441,23.5,23.427,4075.0,7050,6987,6480,10076,88,210,69,80
양품,43.7,30.741999999999997,2139,166.0,139.0,4462,23.5,23.680999999999997,4078.0,7140,6933,6480,10074,88,210,69,80
명점,44.1,31.455,2111,167.9,141.0,4427,23.0,23.425,4046.0,6724,6720,6513,9750,80,260,69,78
양품,44.5,31.4,2163,167.1,132.0,4484,23.448,23.675,4044.0,7290,6960,6447,10077,88,210,72,86
명점,46.8,31.165,2056,168.1,155.1,4448,23.398000000000003,23.544,4039.0,6986,6867,6447,10074,88,210,69,80
양품,45.3,30.678,2156,166.2,156.0,4467,23.5,23.682,4006.0,7140,6900,6480,10074,86,220,69,78
양품,41.2,31.1,2173,167.0,109.0,4461,23.429000000000002,23.456999999999997,3996.0,6835,6807,6507,9750,86,220,72,78
양품,44.8,31.1,2063,166.1,155.2,4410,23.384,23.531,3952.0,7110,6933,6627,10074,102,220,72,78
양품,44.3,31.4,2143,164.2,95.0,4470,23.5,23.476999999999997,4025.0,8970,6993,6453,10074,88,220,69,78
양품,43.7,30.741999999999997,2139,166.0,121.0,4462,23.5,23.680999999999997,4078.0,7140,6933,6480,10076,88,210,69,80
