JUDGE,PHOS_R_DRY_TEMP_GLASS_START,PHOS_R_DRY_TEMP_GLASS_END,PHOS_R_DRY_TEMP_WALL_START,PHOS_R_DRY_TEMP_WALL_MAX,PHOS_R_DRY_PRES_START,PHOS_R_DRY_PRES_END,PHOS_R_DRY_TEMP_GLASS_OUT,PHOS_R_DRY_TEMP_HOOD_START,PHOS_R_DRY_TEMP_HOOD_MAX,PHOS_G_DRY_TEMP_GLASS_START,PHOS_G_DRY_TEMP_GLASS_END,PHOS_G_DRY_TEMP_WALL_START,PHOS_G_DRY_TEMP_WALL_MAX,PHOS_G_DRY_PRES_START,PHOS_G_DRY_PRES_END,PHOS_G_DRY_TEMP_GLASS_OUT,PHOS_G_DRY_TEMP_HOOD_START,PHOS_G_DRY_TEMP_HOOD_MAX,PHOS_FIRE_TEMP_ANEAL_CH01,PHOS_FIRE_TEMP_ANEAL_CH02,PHOS_FIRE_TEMP_ANEAL_CH03,PHOS_FIRE_TEMP_ANEAL_CH04,PHOS_FIRE_EXHAUST_HEAT1,PHOS_FIRE_EXHAUST_HEAT2,PHOS_FIRE_EXHAUST_HEAT3,PHOS_FIRE_EXHAUST_HEAT4
양품,46.6,135.5,106.5,166.3,83.7,73.2,27.4,134.0,153.6,47.2,139.8,108.3,188.8,57.8,35.5,33.2,81.8,82.8,443.0,420.0,392.0,371.0,3662.0,4095.0,4443.0,2596.0
양품,47.1,136.0,104.6,167.2,85.5,80.2,24.3,147.0,156.0,44.7,139.6,112.5,190.1,52.8,29.7,32.8,83.9,84.9,445.0,420.0,392.0,370.0,3668.0,4111.0,4466.0,2591.0
양품,48.0,136.0,110.7,167.8,84.1,71.6,29.3,133.0,157.2,48.4,141.0,111.2,190.4,54.6,25.9,36.5,84.0,85.0,442.0,417.0,390.0,369.0,3650.0,4064.0,4446.0,2594.0
양품,47.8,136.0,108.2,168.1,92.4,77.2,24.6,155.4,156.1,46.5,139.5,106.7,186.7,52.4,21.6,35.1,80.6,81.6,443.0,420.0,391.0,371.0,3637.0,4072.0,4443.0,2585.0
양품,47.8,136.0,107.7,167.3,87.8,68.9,27.2,156.0,157.0,47.7,139.8,108.2,188.4,55.3,31.0,32.5,82.0,83.0,445.0,421.0,392.0,371.0,4094.0,4004.0,4478.0,2522.0
양품,48.1,136.0,111.0,167.8,88.3,71.0,28.9,158.0,144.8,47.4,139.3,108.6,188.2,58.8,29.0,33.0,81.6,82.4,442.0,419.0,392.0,371.0,4103.0,4016.0,4495.0,2495.0
양품,47.7,136.0,112.1,167.7,86.5,73.2,28.3,95.0,157.4,47.3,139.8,107.7,188.1,55.4,29.9,32.8,81.8,82.6,444.0,421.0,392.0,372.0,4093.0,4029.0,4470.0,2497.0
양품,45.5,135.3,101.5,165.9,84.2,78.6,27.8,95.0,152.9,47.1,139.7,110.7,189.5,57.7,30.5,32.2,82.9,83.9,443.0,419.0,391.0,370.0,4111.0,4026.0,4466.0,2497.0
양품,47.2,135.7,107.6,166.9,87.4,72.7,27.7,109.0,154.7,45.6,137.9,106.2,184.8,54.7,28.3,31.7,80.1,81.4,443.0,421.0,392.0,371.0,3640.0,4120.0,4424.0,2566.0
양품,47.0,135.8,104.0,164.5,84.5,72.6,25.9,111.0,155.6,47.1,138.9,108.3,188.0,59.2,30.3,32.8,81.2,82.4,443.0,418.0,391.0,370.0,3653.0,4063.0,4617.0,2590.0
명점,46.4,136.0,105.5,164.6,86.9,71.9,28.4,129.0,144.8,47.5,141.0,111.4,190.5,53.9,32.8,35.5,84.0,85.0,441.0,416.0,388.0,367.0,4075.0,3997.0,4417.0,2505.0
양품,47.3,136.0,106.3,165.4,87.7,73.0,25.6,155.4,156.2,47.5,139.5,111.8,189.3,56.7,26.9,33.1,83.0,83.8,442.0,419.0,392.0,371.0,3656.0,4076.0,4446.0,2578.0
양품,47.6,136.0,107.2,166.6,86.2,73.1,27.9,155.6,156.5,47.0,140.5,113.3,191.2,53.1,32.5,33.4,82.8,83.5,444.0,422.0,392.0,372.0,3655.0,4070.0,4455.0,2591.0
양품,48.0,136.0,111.3,167.7,87.3,72.5,27.6,109.0,148.5,44.6,137.6,100.3,179.3,57.0,31.1,34.2,77.5,78.7,443.0,422.0,393.0,372.0,3650.0,4078.0,4451.0,2594.0
양품,47.4,135.8,109.9,167.9,85.8,71.0,26.7,93.0,155.5,43.6,139.2,106.4,186.1,56.4,33.8,35.3,82.8,84.0,444.0,419.0,392.0,372.0,4132.0,4018.0,4440.0,2505.0
명점,46.4,135.5,105.1,166.6,87.3,73.7,26.0,143.0,152.3,43.8,137.5,98.7,179.4,57.2,30.0,33.7,78.0,79.7,442.0,419.0,392.0,371.0,4122.0,4002.0,4422.0,2494.0
양품,48.0,136.0,111.2,168.0,88.3,74.1,27.4,117.0,158.7,45.4,138.2,105.4,184.4,55.2,31.6,33.1,79.2,80.3,443.0,421.0,392.0,372.0,4092.0,4025.0,4469.0,2495.0
양품,48.0,136.0,112.3,169.4,85.2,70.8,27.2,91.0,150.34,48.4,140.4,110.1,190.1,53.2,27.1,32.8,83.7,84.3,444.0,421.0,394.0,372.0,3631.0,4081.0,4450.0,2573.0
양품,47.0,136.0,109.7,165.7,87.2,71.3,28.2,147.0,155.2,48.0,140.7,110.8,189.8,57.5,29.1,37.3,82.8,84.0,447.0,424.0,396.0,375.0,3637.0,4091.0,4446.0,2589.0
양품,48.1,135.3,103.6,165.5,85.0,74.2,24.3,121.0,149.5,44.3,138.6,106.4,185.1,64.0,37.7,34.5,79.8,81.1,445.0,421.0,393.0,372.0,4063.0,3975.0,4444.0,2479.0
양품,47.8,136.0,109.5,166.9,87.3,70.4,26.9,99.0,157.5,47.1,139.6,110.7,189.1,55.9,29.8,33.5,81.8,82.8,442.0,421.0,392.0,371.0,4124.0,4031.0,4458.0,2520.0
양품,47.4,136.0,111.9,167.9,86.0,75.3,28.7,136.0,157.0,48.5,140.6,111.8,191.0,55.8,31.9,36.6,84.0,84.8,445.0,421.0,393.0,371.0,3639.0,4090.0,4475.0,2578.0
양품,47.2,136.0,109.1,166.4,86.5,74.4,26.7,90.0,154.0,47.0,139.8,109.7,189.0,55.4,28.8,35.4,82.0,83.0,445.0,421.0,393.0,371.0,3648.0,4066.0,4525.0,2602.0
양품,47.8,136.0,112.4,167.8,87.1,73.0,28.5,95.0,157.6,47.1,139.3,106.9,187.6,57.6,29.3,32.9,81.6,82.3,443.0,420.0,393.0,371.0,4123.0,4008.0,4437.0,2518.0
양품,47.4,135.8,105.5,166.6,88.9,72.3,26.1,137.0,152.0,46.4,138.8,104.8,185.8,56.7,32.5,32.5,80.0,81.5,444.0,419.0,393.0,371.0,3621.0,4057.0,4475.0,2577.0
양품,46.7,135.2,103.0,166.3,88.7,72.9,27.8,158.0,153.8,45.2,138.0,103.2,182.5,58.5,27.9,33.8,78.6,80.0,443.0,419.0,391.0,370.0,3763.0,4058.0,4434.0,2687.0
양품,47.6,136.0,111.2,167.6,83.5,74.4,28.8,112.0,157.2,48.3,140.8,111.6,190.6,55.0,30.3,36.1,84.0,85.0,444.0,419.0,392.0,370.0,3631.0,4123.0,4440.0,2593.0
양품,47.9,136.0,108.5,167.2,87.2,69.5,25.7,156.1,157.0,47.0,139.6,107.0,187.6,55.4,30.4,32.4,81.8,82.8,445.0,421.0,392.0,372.0,4128.0,3976.0,4439.0,2522.0
양품,47.8,136.0,107.9,166.7,86.4,72.3,27.2,93.0,157.3,47.2,139.9,112.0,190.3,55.8,28.9,33.5,82.3,83.3,443.0,419.0,391.0,372.0,3652.0,4088.0,4514.0,2595.0
양품,47.1,136.0,111.3,166.5,86.2,72.0,28.0,137.0,155.6,48.0,140.7,111.7,190.2,54.5,29.3,37.6,82.8,84.0,447.0,422.0,393.0,372.0,3667.0,4067.0,4451.0,2598.0
양품,47.7,136.0,110.8,166.3,85.9,73.9,28.1,134.0,157.4,47.3,139.0,107.0,186.4,56.3,31.7,32.6,81.2,82.4,442.0,420.0,392.0,371.0,4362.0,4010.0,4455.0,2609.0
양품,46.8,135.8,110.7,166.8,85.8,70.2,28.5,142.0,155.0,47.8,141.2,111.7,190.2,54.0,22.4,33.2,83.4,84.2,442.0,416.0,388.0,368.0,3633.0,4099.0,4474.0,2580.0
명점,46.7,135.7,107.9,166.3,82.8,72.1,28.2,98.0,149.7,49.0,141.3,112.5,191.4,53.5,29.5,36.6,84.0,85.0,443.0,420.0,392.0,369.0,4089.0,4012.0,4616.0,2505.0
양품,45.7,135.5,108.0,166.7,87.2,72.8,28.0,158.0,152.3,46.9,138.9,110.6,189.2,53.5,30.2,32.2,82.9,83.9,442.0,420.0,392.0,370.0,4121.0,3992.0,4451.0,2526.0
양품,46.8,136.0,107.0,166.8,89.2,72.8,26.3,136.0,155.7,47.5,140.7,114.0,192.1,55.1,30.7,33.1,83.9,84.6,442.0,420.0,392.0,372.0,4117.0,3974.0,4586.0,2511.0
양품,46.5,135.0,102.9,166.0,85.3,73.6,27.9,110.0,153.5,47.2,139.7,109.2,188.6,55.7,30.3,32.9,82.0,83.0,441.0,418.0,390.0,370.0,4123.0,4165.0,4470.0,2523.0
양품,45.5,135.2,106.3,166.0,87.2,72.3,28.0,96.0,151.8,46.8,138.9,110.6,189.2,52.9,30.8,32.6,82.8,83.8,443.0,421.0,392.0,371.0,4100.0,4030.0,4472.0,2505.0
양품,47.8,135.8,104.2,166.8,90.6,75.3,25.3,104.0,156.0,46.5,139.3,107.7,187.5,53.2,26.2,31.8,81.9,82.7,444.0,421.0,392.0,371.0,4146.0,3961.0,4453.0,2491.0
양품,47.0,136.0,106.6,166.6,84.2,70.4,27.1,93.0,154.6,46.5,139.0,109.0,187.7,56.6,29.3,33.9,81.0,81.9,443.0,421.0,394.0,373.0,4086.0,4030.0,4476.0,2504.0
양품,47.4,136.0,111.0,166.6,87.2,75.2,28.3,156.0,156.7,48.0,140.9,113.4,191.2,62.5,30.7,36.0,82.9,83.6,444.0,421.0,393.0,373.0,4132.0,3989.0,4436.0,2522.0
양품,47.6,136.0,110.4,167.8,86.7,74.1,27.3,124.0,155.4,46.0,137.9,105.6,184.7,53.1,24.5,31.9,80.3,81.7,444.0,421.0,392.0,372.0,3636.0,4060.0,4451.0,2572.0
양품,47.6,136.0,107.2,166.6,86.2,73.1,27.9,155.6,156.5,47.0,140.5,113.3,191.2,53.1,32.5,33.4,82.8,83.5,444.0,422.0,392.0,372.0,3655.0,4070.0,4455.0,2591.0
양품,46.8,135.3,106.6,168.3,83.5,70.2,30.4,123.0,157.5,48.0,140.0,108.5,188.6,57.4,33.6,33.4,82.8,83.8,444.0,421.0,393.0,372.0,3636.0,4052.0,4431.0,2591.0
명점,47.8,135.8,108.0,166.2,83.4,69.8,28.9,136.0,150.5,47.5,139.7,111.7,189.5,57.7,30.8,37.5,82.2,83.2,445.0,420.0,393.0,371.0,3634.0,4050.0,4429.0,2584.0
양품,47.5,136.0,109.8,167.1,86.9,73.0,28.0,155.2,149.5,46.7,138.8,107.5,185.9,56.9,34.3,33.8,80.1,81.7,443.0,420.0,393.0,373.0,4098.0,4007.0,4465.0,2520.0
명점,46.9,136.0,109.5,167.3,89.7,72.9,28.7,156.0,156.9,47.0,140.0,110.6,190.1,42.5,32.5,30.6,84.0,85.0,445.0,422.0,393.0,372.0,3626.0,4052.0,4409.0,2614.0
명점,46.9,135.8,108.0,166.8,84.7,72.3,27.6,134.0,153.8,47.2,139.8,109.2,189.3,57.0,34.7,32.6,81.8,82.8,444.0,419.0,391.0,370.0,3657.0,4093.0,4483.0,2588.0
양품,45.5,134.8,104.7,166.3,85.8,70.2,30.0,93.0,152.5,47.6,140.3,113.6,191.5,53.6,32.5,33.7,83.2,84.0,445.0,421.0,393.0,371.0,4135.0,3997.0,4729.0,2533.0
양품,48.2,136.0,110.6,167.4,87.7,72.8,27.9,95.0,158.3,47.2,139.8,110.1,189.2,57.2,32.3,32.5,82.3,83.8,444.0,419.0,392.0,372.0,3640.0,4100.0,4465.0,2574.0
양품,47.1,136.0,103.4,167.0,85.3,81.5,23.7,103.0,156.0,44.8,139.8,112.0,190.0,52.7,28.0,32.9,84.0,85.0,444.0,418.0,391.0,370.0,4140.0,3996.0,4461.0,2532.0
명점,48.0,136.0,109.4,166.8,89.6,72.4,26.8,124.0,155.8,47.5,140.0,107.7,188.0,56.0,30.9,33.1,81.8,82.8,446.0,421.0,394.0,373.0,3645.0,4097.0,4663.0,2584.0
양품,47.1,135.1,104.6,166.3,87.9,74.2,27.2,101.0,155.0,47.7,139.7,109.8,189.1,56.7,30.0,32.0,81.9,82.7,444.0,419.0,391.0,371.0,4107.0,4007.0,4487.0,2665.0
양품,46.9,135.1,103.4,165.0,84.9,75.3,27.7,152.9,153.9,45.8,139.5,103.2,184.1,55.0,27.1,30.4,81.3,82.3,444.0,420.0,392.0,371.0,4099.0,4024.0,4466.0,2482.0
양품,47.8,136.0,106.9,167.6,88.7,76.4,26.1,155.9,156.4,46.6,140.2,110.7,189.9,49.5,29.2,32.5,82.1,83.3,443.0,420.0,393.0,372.0,4078.0,4005.0,4447.0,2496.0
양품,48.2,136.0,108.7,167.1,90.2,70.5,26.8,104.0,157.6,46.9,139.7,109.1,188.0,59.4,27.2,33.1,81.3,82.3,443.0,420.0,392.0,372.0,4107.0,3992.0,4487.0,2504.0
양품,47.8,136.0,111.7,167.7,87.7,71.0,26.6,101.0,149.5,45.7,138.7,104.0,183.2,58.0,30.4,31.4,79.5,80.6,443.0,422.0,394.0,372.0,3658.0,4071.0,4460.0,2590.0
양품,47.0,136.0,109.2,167.2,87.9,73.4,27.2,133.0,153.8,46.7,139.2,110.6,189.3,57.8,29.4,32.7,82.9,83.9,443.0,421.0,391.0,372.0,3656.0,4068.0,4490.0,2581.0
양품,47.4,136.0,111.8,168.8,87.6,73.8,28.1,94.0,158.6,48.2,140.0,108.9,189.3,55.6,31.7,33.0,83.0,84.0,444.0,419.0,393.0,371.0,4098.0,4012.0,4476.0,2503.0
양품,47.7,136.0,110.5,167.6,84.9,73.1,27.1,155.5,156.0,47.6,139.6,108.5,189.0,53.4,31.1,32.9,82.0,83.0,444.0,421.0,394.0,373.0,4128.0,3981.0,4452.0,2508.0
양품,47.2,136.0,109.6,166.8,86.7,73.4,28.4,90.0,154.5,47.4,139.8,108.8,188.8,55.8,30.8,33.2,82.0,83.2,443.0,419.0,391.0,371.0,4101.0,4126.0,4474.0,2491.0
양품,47.0,135.8,110.5,166.4,85.3,70.0,28.4,90.0,155.0,47.8,141.3,111.0,189.9,54.8,24.8,32.8,83.4,84.2,440.0,416.0,389.0,369.0,4363.0,4016.0,4448.0,2679.0
양품,45.7,135.8,108.2,166.3,88.4,74.4,27.7,136.0,153.5,46.2,139.6,111.0,189.4,52.6,37.3,36.1,82.4,83.6,443.0,419.0,392.0,372.0,4096.0,3973.0,4467.0,2516.0
양품,47.8,136.0,111.7,167.7,87.7,71.0,26.6,94.0,148.5,45.7,138.7,104.0,183.2,58.0,30.4,31.4,79.5,80.6,443.0,422.0,394.0,372.0,3658.0,4071.0,4460.0,2590.0
명점,45.0,134.8,98.9,165.1,87.0,73.6,26.2,145.0,151.3,45.6,140.1,111.7,190.1,53.9,32.9,35.2,82.4,83.4,446.0,421.0,393.0,371.0,3638.0,4077.0,4438.0,2594.0
양품,48.0,136.0,111.4,167.7,87.1,73.9,28.0,148.0,158.5,47.4,139.8,109.5,189.0,57.0,31.9,33.5,82.4,83.8,443.0,420.0,391.0,371.0,4274.0,4011.0,4469.0,2659.0
양품,47.9,136.0,108.2,167.9,89.4,76.1,26.0,156.0,156.6,46.8,140.0,110.1,189.6,49.9,30.2,32.4,82.2,83.4,443.0,421.0,393.0,371.0,3643.0,4054.0,4441.0,2573.0
양품,45.5,134.8,104.7,166.3,85.8,70.2,30.0,143.0,152.5,47.6,140.3,113.6,191.5,53.6,32.5,33.7,83.2,84.0,445.0,421.0,393.0,371.0,4135.0,3997.0,4729.0,2533.0
양품,47.4,136.0,111.0,166.6,87.2,75.2,28.3,156.0,156.7,48.0,140.9,113.4,191.2,62.5,30.7,36.0,82.9,83.6,444.0,421.0,393.0,373.0,4132.0,3989.0,4436.0,2522.0
양품,47.8,136.0,111.1,168.4,87.0,74.0,28.0,96.0,149.5,47.5,139.8,108.8,188.8,56.2,30.6,33.9,82.5,83.8,444.0,419.0,392.0,371.0,3659.0,4088.0,4451.0,2594.0
명점,47.0,135.7,109.7,167.0,87.7,71.4,27.8,137.0,152.4,45.7,138.8,106.0,184.5,50.1,29.8,30.0,82.6,83.6,445.0,421.0,392.0,370.0,3641.0,4083.0,4473.0,2576.0
양품,47.5,136.0,110.3,165.8,89.3,70.7,27.9,156.0,156.0,47.6,140.0,109.0,188.7,56.9,30.5,32.4,82.0,83.2,444.0,420.0,393.0,373.0,4127.0,4000.0,4442.0,2692.0
명점,47.4,136.0,110.1,167.8,84.3,77.6,28.3,109.0,157.0,48.2,140.4,112.5,191.1,55.3,29.3,35.2,82.5,83.7,442.0,419.0,391.0,371.0,3657.0,4063.0,4487.0,2581.0
양품,47.9,136.0,112.9,168.3,83.1,71.2,30.5,104.0,149.5,47.4,139.9,106.8,186.5,55.5,27.4,34.0,82.0,83.0,444.0,421.0,392.0,371.0,4087.0,3965.0,4469.0,2515.0
양품,47.5,136.0,111.3,167.8,83.9,74.1,26.8,90.0,157.0,46.9,139.7,110.7,189.5,57.3,31.5,32.2,81.7,82.9,444.0,420.0,392.0,371.0,3665.0,4079.0,4444.0,2597.0
양품,47.6,136.0,110.2,167.8,88.3,72.3,26.2,135.0,158.0,46.7,139.4,109.0,188.3,57.9,34.3,32.7,81.2,82.2,444.0,421.0,392.0,370.0,4102.0,4010.0,4482.0,2513.0
양품,47.3,136.0,106.3,165.4,87.7,73.0,25.6,155.4,156.2,47.5,139.5,111.8,189.3,56.7,26.9,33.1,83.0,83.8,442.0,419.0,392.0,371.0,3656.0,4076.0,4446.0,2578.0
양품,46.0,136.0,106.7,166.8,89.0,74.4,29.2,109.0,155.3,47.1,140.0,110.9,190.1,57.1,34.4,36.0,83.0,84.0,445.0,422.0,392.0,371.0,3655.0,4106.0,4562.0,2581.0
양품,47.2,135.4,106.8,167.2,87.4,70.9,26.5,145.0,155.6,42.2,138.5,104.6,184.1,57.2,22.8,32.3,81.9,82.9,443.0,419.0,391.0,371.0,3615.0,4097.0,4436.0,2573.0
양품,47.7,136.0,110.0,167.6,88.4,73.2,27.1,147.0,155.6,46.0,137.8,104.7,184.3,53.2,24.0,31.0,80.2,81.5,443.0,420.0,393.0,372.0,4073.0,3987.0,4412.0,2485.0
양품,46.5,135.0,100.9,164.2,87.1,72.1,26.7,159.0,154.6,46.1,139.4,109.3,187.4,56.7,31.0,30.9,81.0,82.0,445.0,420.0,392.0,372.0,4138.0,4026.0,4449.0,2498.0
양품,46.1,135.4,106.7,166.8,86.7,72.3,27.6,135.0,153.2,45.3,136.9,97.8,179.6,59.0,34.8,32.9,77.7,79.1,436.0,411.0,383.0,364.0,3666.0,4097.0,4464.0,2600.0
양품,47.4,135.6,108.9,168.4,85.9,73.2,26.6,91.0,158.2,47.0,139.3,109.0,188.1,54.9,32.4,32.6,81.3,82.4,446.0,421.0,392.0,371.0,3651.0,4064.0,4486.0,2591.0
양품,47.4,135.8,103.3,164.8,86.7,72.2,28.1,109.0,154.3,47.5,139.3,110.9,189.2,57.5,25.6,32.3,82.9,83.9,442.0,419.0,391.0,370.0,4099.0,3984.0,4479.0,2512.0
양품,47.5,135.7,107.6,168.1,86.4,75.2,28.4,104.0,149.5,48.0,140.0,110.3,189.7,56.5,29.3,32.6,82.9,83.9,445.0,422.0,394.0,372.0,4067.0,3966.0,4418.0,2509.0
양품,47.4,135.9,109.5,167.5,86.8,73.2,27.5,147.0,155.1,45.8,137.9,106.2,184.9,54.7,25.8,31.4,80.3,81.6,443.0,421.0,393.0,371.0,4106.0,3961.0,4428.0,2492.0
양품,47.6,135.8,104.8,165.7,87.8,74.0,28.2,96.0,145.1,47.9,140.0,108.7,188.2,54.2,27.5,35.7,82.0,83.0,445.0,420.0,393.0,372.0,4079.0,4100.0,4415.0,2499.0
양품,46.6,135.8,105.6,166.9,87.3,72.4,23.6,139.0,152.3,45.0,138.0,102.9,183.8,60.7,30.7,31.1,80.0,81.4,445.0,422.0,393.0,372.0,3636.0,4056.0,4427.0,2579.0
양품,45.0,135.0,100.6,165.1,85.8,76.8,29.3,109.0,151.8,47.0,139.5,110.6,189.5,56.4,30.9,32.3,82.8,83.8,442.0,420.0,392.0,371.0,3656.0,4134.0,4460.0,2583.0
명점,47.3,135.3,103.9,164.8,83.0,71.6,27.0,147.0,150.2,47.2,140.0,107.8,188.0,51.8,28.7,32.9,81.8,82.8,442.0,420.0,393.0,371.0,3625.0,4040.0,4624.0,2565.0
양품,46.7,135.7,108.1,167.8,85.6,73.5,27.0,104.0,153.9,48.0,141.4,115.0,192.9,48.3,24.5,34.0,83.9,84.9,443.0,421.0,393.0,372.0,3768.0,4064.0,4442.0,2571.0
양품,47.3,135.9,106.1,167.3,85.2,76.8,25.4,144.0,150.34,44.0,139.4,111.2,189.3,53.2,32.9,34.3,83.4,84.5,445.0,420.0,392.0,371.0,3650.0,4108.0,4473.0,2587.0
양품,47.5,136.0,109.8,167.1,86.9,73.0,28.0,155.2,144.8,46.7,138.8,107.5,185.9,56.9,34.3,33.8,80.1,81.7,443.0,420.0,393.0,373.0,4098.0,4007.0,4465.0,2520.0
양품,48.0,136.0,112.0,168.1,84.4,74.4,27.2,109.0,150.34,47.7,139.2,107.1,188.0,59.3,29.7,30.2,82.0,83.0,443.0,421.0,393.0,371.0,3650.0,4065.0,4473.0,2587.0
양품,46.9,135.1,103.4,165.0,84.9,75.3,27.7,152.9,153.9,45.8,139.5,103.2,184.1,55.0,27.1,30.4,81.3,82.3,444.0,420.0,392.0,371.0,4099.0,4024.0,4466.0,2482.0
양품,48.0,136.0,108.2,167.1,87.3,69.8,25.2,109.0,156.8,47.1,139.7,107.9,188.0,56.9,31.2,32.5,81.8,82.8,444.0,420.0,392.0,371.0,3645.0,4075.0,4496.0,2587.0
양품,47.2,136.0,109.3,167.0,86.8,72.4,28.4,110.0,154.3,47.4,139.8,109.6,189.4,55.9,32.2,32.6,82.0,83.2,445.0,420.0,393.0,372.0,4107.0,4037.0,4473.0,2506.0
양품,48.0,136.0,111.3,167.8,88.1,72.1,28.7,131.0,158.0,47.5,140.0,108.1,188.9,56.3,30.4,34.1,82.8,83.8,443.0,419.0,391.0,371.0,4114.0,3991.0,4765.0,2511.0
양품,47.8,136.0,110.8,168.1,80.9,74.7,27.4,90.0,144.8,47.0,139.2,103.2,183.9,55.8,29.8,32.8,80.1,82.0,443.0,420.0,392.0,372.0,3632.0,4073.0,4482.0,2584.0
양품,47.5,136.0,110.5,167.2,86.3,74.5,27.2,102.0,157.7,47.9,141.0,114.8,192.8,53.4,33.0,33.3,84.2,85.2,444.0,419.0,391.0,371.0,3642.0,4071.0,4487.0,2593.0
양품,45.7,135.5,108.0,166.7,87.2,72.8,28.0,159.0,152.3,46.9,138.9,110.6,189.2,53.5,30.2,32.2,82.9,83.9,442.0,420.0,392.0,370.0,4121.0,3992.0,4451.0,2526.0
양품,47.7,136.0,110.3,166.3,86.2,72.8,28.2,139.0,157.2,47.1,139.2,106.9,185.8,55.2,30.2,31.8,81.1,82.3,442.0,419.0,392.0,371.0,3636.0,4092.0,4476.0,2586.0
양품,46.5,135.7,111.2,166.1,83.1,71.1,29.0,139.0,154.0,47.5,140.2,112.3,190.0,53.9,29.3,35.4,83.1,83.8,444.0,419.0,390.0,368.0,3651.0,4089.0,4458.0,2594.0
양품,47.2,136.0,109.6,166.8,86.7,73.4,28.4,135.0,154.5,47.4,139.8,108.8,188.8,55.8,30.8,33.2,82.0,83.2,443.0,419.0,391.0,371.0,4101.0,4126.0,4474.0,2491.0
명점,47.2,135.0,101.7,164.8,84.4,75.5,27.2,99.0,149.5,47.8,140.0,109.4,188.9,53.9,26.2,33.0,82.6,83.8,444.0,421.0,392.0,372.0,4037.0,3950.0,4404.0,2472.0
양품,47.2,135.7,107.6,166.9,87.4,72.7,27.7,90.0,154.7,45.6,137.9,106.2,184.8,54.7,28.3,31.7,80.1,81.4,443.0,421.0,392.0,371.0,3640.0,4120.0,4424.0,2566.0
양품,48.2,136.0,110.2,167.2,85.4,72.5,28.1,102.0,158.1,47.1,139.9,110.9,189.6,57.6,31.2,30.9,82.4,83.9,443.0,421.0,391.0,372.0,4126.0,3980.0,4456.0,2527.0
양품,47.6,136.0,108.7,167.8,85.5,73.6,27.6,155.8,156.6,47.7,139.2,109.3,189.3,51.6,26.4,31.9,81.8,83.0,444.0,422.0,393.0,373.0,4139.0,3986.0,4436.0,2512.0
양품,47.0,136.0,109.0,167.8,86.4,75.7,26.4,132.0,154.8,48.0,141.5,113.3,192.2,53.7,24.9,32.9,84.2,85.0,443.0,420.0,393.0,371.0,4095.0,3982.0,4409.0,2468.0
양품,47.9,136.0,111.2,168.2,82.6,72.1,28.0,103.0,156.9,46.8,139.0,111.0,189.4,55.8,28.7,32.7,82.8,84.0,443.0,420.0,391.0,371.0,3647.0,4106.0,4476.0,2586.0
양품,47.6,136.0,110.6,166.6,85.9,74.3,28.9,158.0,157.3,47.5,139.6,108.7,187.8,55.1,32.7,32.8,81.4,82.4,443.0,420.0,392.0,371.0,4093.0,3987.0,4459.0,2503.0
명점,47.6,136.0,111.8,166.1,85.1,75.1,28.0,138.0,157.8,47.5,139.1,106.1,186.0,56.9,34.0,33.2,81.1,82.1,444.0,421.0,392.0,370.0,4121.0,4034.0,4437.0,2514.0
양품,47.3,136.0,107.0,165.4,87.7,73.4,25.8,155.6,156.6,47.8,140.5,113.4,190.7,55.1,26.2,32.9,83.7,84.5,443.0,420.0,392.0,372.0,4139.0,3971.0,4464.0,2521.0
양품,45.5,135.3,101.5,165.9,84.2,78.6,27.8,134.0,152.9,47.1,139.7,110.7,189.5,57.7,30.5,32.2,82.9,83.9,443.0,419.0,391.0,370.0,4111.0,4026.0,4466.0,2497.0
양품,47.4,136.0,111.5,166.9,86.1,70.4,28.3,124.0,157.0,48.6,142.0,114.9,192.6,57.7,29.5,32.3,84.0,85.0,443.0,420.0,393.0,372.0,4110.0,4033.0,4430.0,2512.0
양품,46.8,136.0,108.1,167.3,89.3,71.3,26.8,136.0,155.6,47.2,140.8,114.4,192.2,53.8,33.0,33.1,83.5,84.3,444.0,420.0,392.0,371.0,4133.0,4109.0,4474.0,2498.0
명점,48.0,136.0,108.8,167.8,84.9,70.0,26.6,156.0,156.8,45.9,138.2,105.4,184.2,52.0,28.0,35.9,79.5,80.5,443.0,420.0,392.0,371.0,3644.0,4079.0,4435.0,2593.0
양품,47.6,136.0,111.8,168.7,87.4,73.5,28.3,136.0,158.8,47.8,139.8,107.8,188.6,55.3,30.3,33.8,82.8,83.8,443.0,419.0,392.0,372.0,4124.0,3988.0,4746.0,2515.0
양품,46.7,135.7,108.1,167.8,85.6,73.5,27.0,90.0,153.9,48.0,141.4,115.0,192.9,48.3,24.5,34.0,83.9,84.9,443.0,421.0,393.0,372.0,3768.0,4064.0,4442.0,2571.0
양품,46.0,136.0,107.8,165.7,84.6,72.7,29.4,104.0,153.4,46.2,139.8,109.2,188.4,59.1,32.2,36.1,81.2,82.2,444.0,422.0,394.0,373.0,4117.0,3999.0,4607.0,2523.0
양품,47.3,136.0,110.9,168.0,84.8,70.0,27.8,109.0,156.0,47.2,139.2,110.4,189.1,53.1,32.3,33.2,82.8,84.0,443.0,419.0,392.0,372.0,3662.0,4096.0,4449.0,2602.0
