LOT,JUDGE,BLACK_RTD_TEMP_GLASS_START,BLACK_RTD_TEMP_GLASS_END,BLACK_RTD_TEMP_WALL_START,BLACK_RTD_TEMP_WALL_MAX,BLACK_RTD_PRES_START,BLACK_RTD_PRES_END,BLACK_RTD_TEMP_GLASS_OUT,BLACK_RTD_TEMP_HOOD_START,BLACK_RTD_TEMP_HOOD_MAX,AG_RTD_TEMP_GLASS_START,AG_RTD_TEMP_GLASS_END,AG_RTD_TEMP_WALL_START,AG_RTD_TEMP_WALL_MAX,AG_RTD_PRES_START,AG_RTD_PRES_END,AG_RTD_TEMP_GLASS_OUT,AG_RTD_TEMP_HOOD_START,AG_RTD_TEMP_HOOD_MAX,AG_EXPOSURE_TEMP_MASK,BUS_DEVELOP_TEMP_OVEN1,BUS_DEVELOP_TEMP_OVEN2,BUS_DEVELOP_TEMP_OVEN3,BUS_DEVELOP_TEMP_TANK1,BUS_DEVELOP_TEMP_TANK2,BUS_DEVELOP_TEMP_TANK3,BUS_DEVELOP_PRES2,BUS_DEVELOP_PRES3,BUS_FIRE_TEMP_KEEP_CH01,BUS_FIRE_TEMP_KEEP_CH02,BUS_FIRE_TEMP_KEEP_CH03,BUS_FIRE_TEMP_ANEAL_CH01,BUS_FIRE_TEMP_ANEAL_CH02,BUS_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_TEMP_KEEP_CH01,DIELEC_FIRE_TEMP_ANEAL_CH01,DIELEC_FIRE_TEMP_ANEAL_CH02,DIELEC_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_EXHAUST_HEAT1,DIELEC_FIRE_EXHAUST_HEAT2,DIELEC_FIRE_EXHAUST_HEAT3,DIELEC_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_EXHAUST_HEAT5,DIELEC_FIRE_EXHAUST_HEAT6,DIELEC_FIRE_EXHAUST_HEAT7,PHOS_R_DRY_TEMP_GLASS_START,PHOS_R_DRY_TEMP_GLASS_END,PHOS_R_DRY_TEMP_WALL_START,PHOS_R_DRY_TEMP_WALL_MAX,PHOS_R_DRY_PRES_START,PHOS_R_DRY_PRES_END,PHOS_R_DRY_TEMP_GLASS_OUT,PHOS_R_DRY_TEMP_HOOD_START,PHOS_R_DRY_TEMP_HOOD_MAX,PHOS_G_DRY_TEMP_GLASS_START,PHOS_G_DRY_TEMP_GLASS_END,PHOS_G_DRY_TEMP_WALL_START,PHOS_G_DRY_TEMP_WALL_MAX,PHOS_G_DRY_PRES_START,PHOS_G_DRY_PRES_END,PHOS_G_DRY_TEMP_GLASS_OUT,PHOS_G_DRY_TEMP_HOOD_START,PHOS_G_DRY_TEMP_HOOD_MAX,PHOS_FIRE_TEMP_ANEAL_CH01,PHOS_FIRE_TEMP_ANEAL_CH02,PHOS_FIRE_TEMP_ANEAL_CH03,PHOS_FIRE_TEMP_ANEAL_CH04,PHOS_FIRE_EXHAUST_HEAT1,PHOS_FIRE_EXHAUST_HEAT2,PHOS_FIRE_EXHAUST_HEAT3,PHOS_FIRE_EXHAUST_HEAT4
132,0.15,44.375,109.505,89.375,115.14500000000001,195.42000000000002,165.825,58.614999999999995,93.78999999999999,96.57000000000001,46.33,138.25,77.725,101.525,351.175,375.0350000000001,43.52499999999999,93.22999999999999,93.8,23.5378,61.04375,62.25905,62.5912,23.427999999999997,30.936249999999994,34.238949999999996,2.0269500000000003,2.0368000000000004,568.75,582.2,598.5,572.35,540.7,518.5,571.65,572.75,554.0,533.75,2057.25,2177.7,2902.8,3421.475,3558.35,3140.6,3105.95,46.925000000000004,135.69500000000002,107.495,166.645,86.565,72.81500000000001,27.860000000000003,134.26500000000001,154.445,46.88499999999999,139.27,107.44000000000001,187.20999999999998,55.605,30.694999999999993,33.44,81.4,82.45,443.1,419.65,391.8,370.95,3896.675,4068.275,4463.95,2551.075
133,0.05,44.495000000000005,109.45000000000002,88.79,114.85500000000002,201.69,174.735,58.769999999999996,93.275,95.955,45.91,138.05,77.60000000000001,101.655,348.44500000000005,381.8300000000001,44.69000000000001,92.2,92.725,23.518949999999997,61.22484999999999,62.165949999999995,62.211,23.43985,30.9355,34.21524999999999,2.0284999999999997,2.0599999999999996,567.8,582.55,598.45,574.0,540.35,518.15,571.8,573.4,553.75,533.75,2073.4,2165.2,2770.35,3401.1,3554.45,3156.65,3084.95,47.31000000000001,135.855,108.78000000000002,167.22,85.8,73.35499999999999,27.850000000000005,123.67,154.20499999999998,47.230000000000004,139.665,109.21000000000001,188.71500000000003,56.19000000000001,30.26,33.12,82.23499999999999,83.37499999999999,443.85,419.9,392.1,371.1,3879.2,4051.85,4462.65,2545.25
134,0.2,44.339999999999996,108.86499999999998,88.8,114.655,204.59,163.895,58.885000000000005,93.75499999999998,96.4,45.730000000000004,138.4,77.89500000000001,101.73499999999999,339.18500000000006,377.46000000000004,44.61999999999999,92.87500000000001,93.14500000000001,23.537799999999997,61.220299999999995,61.6056,62.23554999999999,23.41505,31.01985,34.39255000000001,2.02935,2.0137,570.65,583.65,599.6,572.8,540.1,518.05,573.05,573.85,554.8,534.25,2083.85,2196.7,2686.0,3421.85,3608.45,3121.7,3046.5,47.11,135.815,106.98000000000002,166.4,86.46499999999999,73.965,27.490000000000002,125.97999999999999,154.28400000000005,47.01499999999999,139.48,108.60999999999999,188.195,56.044999999999995,29.79,33.095000000000006,82.08,83.10999999999999,444.05,420.3,392.55,371.65,3790.25,4048.15,4456.2,2574.75
135,0.05,43.90500000000001,108.21000000000001,88.99500000000002,114.78,195.9,163.63,58.855,93.57,96.22,45.209999999999994,138.25,77.63000000000001,102.03,343.035,388.295,44.515,92.74,93.02499999999999,23.515549999999998,61.000850000000014,61.96935,62.166,23.378499999999995,30.987600000000004,34.17645,2.0279999999999996,2.0260499999999992,567.5,581.85,598.05,572.95,539.75,518.25,571.7,573.2,554.9,534.6,2076.0,2169.95,2657.6,3346.55,3590.1,3089.6,3058.6,46.82999999999999,135.67,106.58999999999999,166.06,86.60499999999999,72.50000000000001,27.380000000000003,121.23000000000002,153.51500000000001,46.464999999999996,139.49000000000004,108.46,187.73,55.760000000000005,31.379999999999995,33.615,81.79999999999998,82.91,443.25,419.95,392.0,371.15,3692.05,4074.6,4475.35,2577.4
136,0.0,43.855000000000004,109.81500000000001,88.95500000000001,114.74000000000001,203.45,172.18,59.19,93.435,96.22,45.61000000000001,137.9,77.40499999999999,101.77500000000002,350.235,384.58000000000004,43.67,92.69,93.245,23.487599999999997,61.0784,61.650650000000006,62.28474999999999,23.38915,30.898199999999996,33.98610000000001,2.0283,2.02595,569.15,582.55,598.55,572.65,540.1,517.65,570.6,572.65,553.85,534.3,2091.6,2173.1,2908.25,3449.525,3512.45,3163.0,3097.9,47.259999999999984,135.79500000000002,108.29999999999998,167.10000000000002,86.9,73.11500000000001,27.72,119.55500000000002,155.34,46.625,139.505,108.87500000000003,187.77499999999998,55.250000000000014,29.890000000000008,33.72,81.79,82.9,443.9,420.15,391.85,371.05,3977.35,4034.25,4455.8,2543.75
137,0.1,44.2,107.51499999999999,89.035,114.85499999999999,202.64,169.13499999999993,58.53000000000001,93.78,96.225,45.475,137.9,77.39500000000001,102.17,347.065,375.025,45.205,92.44000000000001,92.84,23.504949999999997,61.268200000000014,61.72950000000001,62.05669999999999,23.442800000000002,30.987600000000004,34.395599999999995,2.0292499999999998,2.0610999999999997,569.15,583.05,598.9,573.45,539.85,518.5,571.8,573.2,554.0,533.95,2069.15,2164.75,2795.85,3395.2,3600.35,3126.05,3074.85,47.019999999999996,135.79500000000002,108.2,166.65499999999997,85.345,73.62999999999998,27.99,124.045,154.86499999999998,47.305,139.78500000000003,109.13500000000002,188.62500000000003,56.065,29.40500000000001,33.449999999999996,82.29499999999999,83.395,443.65,419.85,392.05,371.0,3828.0,4044.4,4462.1,2554.15
138,0.05,43.675,108.79499999999999,88.61999999999999,114.60499999999999,190.39,172.26999999999998,59.1,93.075,95.66499999999999,45.235,138.0,77.8,101.39999999999998,342.52000000000004,382.6449999999999,43.80499999999999,93.035,93.495,23.4952,60.95425,62.024950000000004,62.15725000000001,23.37475,31.003500000000003,34.037,2.0281999999999996,2.0372999999999997,569.3,582.7,598.95,573.0,540.05,517.95,572.05,573.65,554.3,534.0,2075.2,2170.8,2831.8,3436.425,3591.2,3130.0,3093.7,47.15,135.78500000000003,108.39500000000001,167.00500000000002,85.97500000000002,73.09500000000001,27.78,125.35,153.71699999999998,46.955000000000005,139.78500000000003,108.47,187.97,55.065,29.88499999999999,33.775000000000006,82.215,83.29,443.3,419.4,391.55,370.9,3836.0,4048.65,4470.4,2557.1
139,0.1,44.30499999999999,110.14500000000002,89.03999999999999,114.89000000000001,200.01500000000001,176.325,59.029999999999994,93.61000000000001,96.33000000000001,45.760000000000005,137.9,77.67,101.755,346.75,384.03000000000003,44.93,92.215,92.60499999999999,23.5363,61.47919999999999,61.786,62.459299999999985,23.419999999999998,31.154000000000003,34.58485,2.0282500000000003,2.03675,569.4,583.5,598.85,572.65,539.7,517.65,571.25,572.85,554.2,533.9,2079.2,2175.85,2803.45,3485.15,3578.65,3174.9,3089.6,47.1,135.715,107.06499999999998,166.695,86.365,72.405,27.639999999999997,123.545,154.09,46.64000000000001,139.51999999999998,108.35000000000002,187.57000000000002,56.47000000000001,30.865000000000002,33.515,81.555,82.61500000000001,443.75,420.4,392.1,371.35,3854.55,4055.0,4459.95,2552.05
140,0.1,44.31,107.34000000000003,88.70499999999998,114.675,195.27499999999998,167.70999999999998,59.25999999999999,93.00500000000001,95.52499999999999,45.47,138.15,77.49499999999999,101.62499999999999,336.64000000000004,382.595,44.675,92.19500000000001,92.595,23.514449999999993,60.552699999999994,61.07810000000002,61.8842,23.4579,31.0452,34.74469999999999,2.0281,2.01915,571.15,583.7,600.25,572.85,540.35,518.4,572.1,573.85,553.9,534.1,2083.05,2170.65,2774.15,3412.25,3619.65,3145.3,3063.6,47.24000000000001,135.855,109.595,167.35499999999996,86.17499999999998,73.07000000000001,27.595,125.85500000000002,155.917,46.8,139.64499999999998,109.33,188.43499999999997,56.475,30.32,33.655,82.255,83.21,444.05,420.65,392.35,371.7,3796.4,4057.8,4484.5,2570.15
141,0.05,43.56500000000001,107.73500000000001,88.475,114.47999999999999,194.505,180.995,58.78499999999999,93.425,96.445,45.214999999999996,137.505,78.02999999999999,101.515,339.905,387.59000000000003,44.75000000000001,94.82500000000002,95.21000000000001,23.478249999999996,60.8741,61.87610000000001,61.807500000000005,23.370449999999998,30.857049999999997,34.08519999999999,2.0294,2.0246,570.4,583.0,599.2,573.05,540.25,518.0,571.55,572.9,553.95,533.9,2078.3,2174.7,2849.45,3382.35,3542.85,3112.35,3091.6,47.37500000000001,135.875,108.825,166.82,86.23499999999999,73.21000000000001,27.384999999999998,132.98499999999999,155.93,46.819999999999986,139.48,108.39000000000001,187.58499999999998,54.730000000000004,29.574999999999996,33.644999999999996,81.89,82.985,443.65,420.3,392.4,371.8,3947.75,4036.3,4454.45,2539.6
142,0.05,44.1,108.345,88.695,114.8,195.01500000000004,172.96499999999997,59.105000000000004,93.02999999999999,95.68499999999997,45.779999999999994,138.25,77.99499999999999,101.76500000000001,333.455,376.7900000000001,43.63000000000001,93.11500000000001,93.67999999999999,23.58365,60.57634999999999,61.562850000000005,62.458500000000015,23.444650000000003,31.084750000000003,34.7195,2.0287499999999996,2.0166500000000003,570.35,583.4,599.8,572.6,540.75,518.45,571.6,573.25,553.95,534.05,2077.85,2175.3,2891.55,3392.95,3554.3,3157.1,3088.4,47.45,135.91,109.79,167.16500000000002,86.23999999999998,72.235,27.810000000000002,127.01500000000001,155.41,47.24,139.69000000000003,109.035,188.16,56.82000000000001,29.365000000000002,33.81499999999999,81.94,82.89499999999998,443.8,420.45,392.2,371.15,3912.3,4031.65,4480.45,2543.45
143,0.1,44.555,109.71999999999998,89.26,115.11500000000001,196.47000000000003,168.83,58.81999999999999,93.72999999999999,96.31000000000002,45.92999999999999,138.26,78.22000000000001,102.11499999999998,356.28999999999996,374.01000000000005,44.295,92.79,93.025,23.49315,60.902150000000006,61.49585,61.82724999999999,23.347749999999998,30.972299999999997,33.857099999999996,2.0293,2.0305,567.35,581.9,597.8,572.65,539.8,518.05,572.45,573.45,554.6,533.95,2087.95,2176.55,2667.5,3367.0,3658.0,3101.2,3058.4,47.269999999999996,135.885,108.18499999999997,166.98,86.885,73.04499999999999,27.180000000000007,141.415,155.07700000000003,46.815,139.66,108.31000000000002,187.87,55.985,29.405,33.455,81.83000000000001,82.91000000000001,443.35,419.35,391.5,370.7,3887.875,4057.075,4454.75,2554.125
144,0.05,44.379999999999995,106.19000000000001,89.305,115.025,206.775,162.24499999999998,58.835,93.70500000000001,96.47,45.945,138.05,78.12500000000001,101.66999999999999,364.48,377.81,43.985,93.03999999999999,93.20999999999998,23.576549999999997,60.82870000000001,61.73445,62.10234999999999,23.395400000000002,31.027149999999995,34.28554999999999,2.028,2.0225,570.55,583.6,599.75,573.15,539.6,517.3,572.85,572.95,553.6,533.9,2092.8,2157.0,2766.15,3360.65,3626.15,3112.8,3060.3,47.355,135.87,108.19500000000001,166.89000000000001,86.39999999999999,73.14500000000001,27.225000000000005,136.20000000000002,156.03500000000003,46.93,139.71499999999997,109.085,188.20499999999998,55.65000000000001,30.109999999999996,33.224999999999994,82.215,83.31499999999998,443.95,420.25,392.3,371.65,3904.25,4044.65,4477.0,2549.6
145,0.05,44.055000000000014,107.775,89.09,114.70000000000002,216.055,166.38499999999996,58.84000000000001,93.82,96.55000000000001,45.664999999999985,138.3,77.89999999999999,101.93999999999998,354.23,390.08000000000004,44.49999999999999,92.86999999999999,93.31499999999998,23.569399999999995,61.47775,61.886900000000004,62.96714999999999,23.35025,31.0531,33.8331,2.0273999999999996,2.0300000000000002,569.95,583.05,599.15,572.4,539.95,517.4,571.6,573.75,554.95,534.8,2100.85,2160.75,2747.5,3365.575,3626.6,3124.6,3059.75,47.35,135.92,109.21,167.29000000000002,87.16999999999997,73.735,27.860000000000003,126.29,155.354,46.785000000000004,139.685,108.62499999999997,187.86999999999998,55.765,30.384999999999998,33.97500000000001,81.93,83.06,443.95,420.3,392.45,371.25,3939.35,4044.55,4471.95,2551.6
146,0.0,43.84000000000001,108.50999999999999,88.95500000000001,114.85000000000002,208.45000000000005,178.62,58.89000000000001,93.625,96.22999999999998,45.485,138.1,77.83,101.955,332.84000000000003,398.7799999999999,44.03000000000001,93.28,93.59,23.4986,60.76869999999999,61.58879999999999,61.99594999999999,23.342899999999997,30.85605,33.43254999999999,2.0279999999999996,2.0431999999999997,566.05,580.85,596.7,572.9,540.95,518.0,572.0,574.25,554.5,533.8,2119.3,2162.1,2709.4,3385.65,3646.7,3145.15,3047.4,47.029999999999994,135.75000000000003,107.45,166.49,86.06500000000001,73.125,27.334999999999997,133.32999999999998,154.565,47.21500000000001,139.77,110.2,189.16499999999994,55.419999999999995,30.015000000000004,33.285000000000004,82.2,83.175,443.65,420.0,391.85,370.85,3847.45,4052.8,4467.0,2554.95
147,0.05,44.075,107.16000000000001,89.085,114.93000000000002,195.73999999999998,171.375,58.8,93.555,96.35,45.559999999999995,138.15,78.21000000000001,101.54,336.725,375.2250000000001,43.995,93.13499999999999,93.76000000000002,23.504300000000004,61.01605000000002,61.91105,62.50239999999999,23.3602,30.987749999999995,33.93805,2.02835,2.0320000000000005,569.4,582.5,598.2,572.55,539.95,518.1,572.25,573.35,553.8,533.65,2087.55,2164.05,2730.95,3380.675,3582.7,3154.0,3030.9,47.19,135.89000000000001,108.50000000000003,167.15500000000003,86.905,72.58000000000001,27.565000000000005,124.31500000000001,153.85000000000002,47.08,139.695,108.28999999999999,187.74,55.584999999999994,29.540000000000003,34.32999999999999,81.815,82.89,443.95,420.25,392.15,371.3,3900.15,4028.75,4455.35,2543.45
148,0.05,44.05,108.30999999999999,88.775,114.83,201.50000000000003,180.65999999999997,59.125,93.06000000000002,95.89999999999999,45.625000000000014,138.0,77.535,101.42000000000002,344.51,379.645,43.795,92.02000000000001,92.49,23.493100000000002,61.32895,61.92790000000001,62.708850000000005,23.436,31.0178,34.51469999999999,2.0288000000000004,2.0421500000000004,570.85,583.65,600.25,572.2,540.45,517.45,571.55,574.2,554.6,534.3,2098.75,2170.05,2712.65,3404.85,3648.45,3102.5,3053.25,47.03,135.775,106.92999999999999,166.635,86.705,72.63999999999999,27.180000000000007,133.395,155.365,47.035000000000004,139.745,109.42999999999998,188.40500000000003,55.72500000000001,30.605000000000008,33.785,82.00000000000001,82.97999999999999,443.85,420.4,392.8,371.65,3880.7,4041.2,4477.55,2556.7
149,0.0,44.17000000000001,109.21,88.75999999999999,114.73000000000002,209.36499999999995,165.4,58.94,93.375,96.08000000000001,45.849999999999994,138.25,77.75999999999999,101.44999999999999,347.51000000000005,376.75500000000005,44.725,92.75,93.13,23.5342,60.60625,61.89844999999999,62.09929999999999,23.407349999999997,30.977749999999993,34.26279999999999,2.02885,2.0276,568.3,582.05,598.2,573.4,539.7,517.65,571.55,573.9,554.3,534.0,2098.15,2166.15,2778.55,3394.125,3664.9,3133.45,3069.55,47.099999999999994,135.81,107.23499999999999,166.73,86.395,73.42999999999998,27.0,118.525,154.48200000000003,46.815000000000005,139.54,109.14999999999998,188.115,55.46500000000001,31.105,33.205000000000005,81.9,82.92,443.7,419.75,391.85,370.75,3817.5,4063.95,4464.15,2563.2
150,0.15,43.86,105.91000000000001,88.97500000000001,114.69000000000001,201.35000000000005,164.53000000000003,59.06,93.10500000000002,95.99999999999997,45.88,138.095,78.09,102.21499999999999,359.93999999999994,373.24,44.985,93.95,94.29,23.557549999999992,61.321349999999995,61.874249999999996,62.41679999999999,23.381050000000002,31.02510000000001,34.1535,2.02785,2.0394,570.3,583.55,599.45,572.65,540.8,517.5,571.9,573.9,555.9,536.05,2130.55,2183.45,2575.45,3357.9,3676.2,3125.0,3023.1,47.27499999999999,135.77499999999998,107.75999999999999,166.92500000000004,86.795,72.64000000000001,27.380000000000006,134.20999999999998,154.154,46.76,139.39000000000004,108.58500000000001,187.81,54.415,29.354999999999997,33.585,81.68999999999998,82.83500000000001,443.7,419.95,392.15,371.4,3898.95,4020.9,4455.25,2541.55
151,0.05,43.83,107.4,88.96000000000001,114.775,199.31000000000003,164.49,59.144999999999996,93.285,96.28,45.69500000000001,138.25,77.86500000000001,101.3,347.46000000000004,389.62,44.120000000000005,93.13,93.55999999999999,23.5729,60.73375000000001,61.18684999999999,61.41915,23.3807,30.9152,34.09259999999999,2.0286,2.0199000000000007,569.25,582.45,598.6,573.0,540.5,518.6,571.95,574.0,555.4,534.6,2097.35,2151.85,2633.85,3433.0,3671.35,3123.6,3040.15,47.03,135.725,107.27000000000001,166.52500000000003,86.47,73.39500000000001,27.380000000000006,125.845,153.707,47.06,139.58500000000004,108.84499999999998,188.17000000000002,56.18499999999999,29.500000000000007,32.985,81.845,82.925,444.1,420.65,392.6,371.85,3833.5,4051.9,4454.6,2567.45
152,0.15,44.075,108.12,88.89,114.595,201.10999999999996,170.79999999999998,58.85499999999998,93.22,95.815,45.655,138.05,77.54999999999998,101.83499999999998,352.03499999999997,378.30500000000006,44.67,92.60000000000001,93.045,23.5463,60.70690000000002,61.54024999999999,61.916599999999995,23.3926,31.069649999999996,34.19145,2.0288499999999994,2.03345,570.8,583.55,599.35,571.8,539.85,517.2,571.9,573.85,554.65,534.2,2086.45,2179.45,2727.25,3369.075,3602.1,3121.35,3047.15,47.34,135.81,108.595,167.06,86.45000000000002,72.47,27.445000000000004,134.21999999999997,154.41999999999996,47.12,139.57000000000002,108.05,187.695,54.25999999999999,29.96999999999999,33.684999999999995,81.74999999999999,82.82,443.95,420.55,392.4,371.4,3964.55,4024.0,4470.45,2536.4
153,0.05,44.19000000000001,107.275,88.91999999999999,114.835,203.05,162.74499999999998,58.89,93.375,96.09,45.8,138.055,77.965,101.91999999999999,339.81000000000006,391.245,44.39999999999999,92.77000000000001,93.25999999999999,23.528100000000002,60.75659999999999,61.482400000000005,61.76595,23.416649999999997,30.9276,34.34054999999999,2.0286500000000003,2.0288,569.75,583.65,599.4,572.05,539.7,517.85,571.95,573.9,554.9,534.3,2085.9,2171.5,2660.3,3390.325,3678.15,3122.55,3064.85,47.36,135.86,107.93499999999999,166.45999999999998,86.05,73.24000000000001,27.45,130.1,155.092,46.89999999999999,139.575,109.12999999999997,188.315,55.60000000000001,29.899999999999995,33.085,82.0,83.08500000000001,443.7,419.95,391.95,371.25,3831.1,4072.65,4465.6,2564.05
154,0.0,43.699999999999996,108.77000000000001,88.595,114.62,194.10999999999999,180.135,59.07000000000001,93.07000000000002,95.99999999999999,45.535000000000004,138.05,77.78,101.61499999999998,364.265,374.825,44.065,93.345,93.755,23.498300000000004,61.23170000000001,61.663700000000006,62.40260000000001,23.343,30.911949999999997,33.8712,2.0295499999999995,2.0324,569.05,582.2,598.4,573.15,539.35,517.75,571.25,573.3,553.8,534.15,2059.6,2203.55,2942.45,3456.05,3566.3,3172.45,3113.2,47.51,135.885,108.62,167.14999999999998,86.475,72.49499999999999,27.169999999999998,129.8,154.925,46.739999999999995,139.64499999999998,109.35,188.57999999999998,55.2,29.425000000000004,33.035,82.035,83.1,443.9,420.2,392.15,371.1,3935.25,4034.0,4472.55,2533.8
155,0.1,44.19999999999999,105.80999999999999,88.75,114.82000000000001,205.83,172.77499999999998,59.290000000000006,93.535,96.19500000000001,45.7,137.95,78.13000000000001,101.48499999999999,352.015,389.35500000000013,44.334999999999994,92.895,93.30499999999999,23.574700000000004,61.17049999999999,61.87135000000001,61.992450000000005,23.37355,30.874149999999997,34.00054999999999,2.0283,2.0317,569.3,582.4,598.15,572.2,539.2,517.45,572.2,573.55,554.15,533.85,2092.0,2176.8,2663.3,3409.475,3627.35,3120.25,3035.4,46.87499999999999,135.795,107.88999999999999,166.64,86.86500000000001,72.85,27.140000000000004,135.53,155.41,45.64,138.88000000000005,106.19000000000001,185.7,56.79,30.264999999999997,33.22,81.85499999999999,82.94999999999999,443.9,420.15,392.45,371.95,3923.4,4031.45,4496.65,2542.0
156,0.05,44.55500000000001,110.97,88.86,115.085,191.03000000000003,174.29500000000002,58.794999999999995,93.725,96.24499999999999,46.114999999999995,138.2,77.76000000000002,101.54000000000002,351.415,380.32499999999993,43.915000000000006,92.08999999999999,92.60999999999999,23.570199999999993,60.90794999999999,61.7913,62.46995,23.418899999999997,31.09325,34.28645,2.0273500000000007,2.0252499999999998,570.4,583.25,599.05,572.95,540.4,517.75,572.1,572.9,553.9,533.8,2075.3,2161.55,2757.05,3373.35,3586.7,3114.7,3081.9,47.335,135.87,108.275,167.00499999999997,86.615,72.65,26.950000000000006,120.995,153.49200000000002,46.345,139.065,107.03000000000002,186.42000000000002,56.52000000000002,29.320000000000004,32.85,81.375,82.46,443.65,420.05,392.15,371.1,3833.5,4048.65,4472.1,2558.45
157,0.1,44.26,106.92,88.845,115.11999999999998,203.63,163.435,58.885000000000005,93.28999999999999,96.095,45.87500000000001,138.15500000000003,77.995,101.68,347.235,379.40500000000003,44.974999999999994,93.19500000000001,93.48,23.55445,60.39715000000001,61.49905,61.720499999999994,23.352600000000002,30.9966,34.0816,2.02875,2.0426999999999995,568.35,582.15,598.2,572.95,539.65,518.05,572.5,574.1,555.85,535.6,2097.8,2151.05,2571.4,3364.4,3672.65,3132.45,3028.7,47.08,135.82999999999998,107.95,166.615,87.60499999999999,73.09,27.169999999999998,131.305,153.10199999999998,46.455,139.18999999999997,107.35000000000002,186.96499999999997,55.73999999999999,29.06499999999999,33.029999999999994,81.375,82.435,444.05,420.5,392.65,371.7,3855.15,4045.45,4482.0,2549.25
158,0.2,44.345,107.08,88.92999999999999,114.65,199.34,166.415,58.69,92.905,95.87000000000002,46.084999999999994,138.25,78.09,101.69,353.47,371.51,44.41500000000001,93.22999999999999,93.805,23.50505,60.8095,61.63945,62.282000000000004,23.364700000000003,30.97955,34.0832,2.0263999999999998,2.0261500000000003,570.3,582.85,598.7,572.75,540.65,518.6,571.65,572.9,554.85,534.45,2072.6,2177.65,2771.45,3415.5,3624.2,3125.1,3116.5,47.195,135.83500000000004,108.85,166.90000000000003,86.465,73.04999999999998,27.40500000000001,136.175,154.857,46.495,139.065,106.23499999999999,186.265,55.959999999999994,29.12000000000001,32.614999999999995,81.13999999999999,82.26499999999997,444.1,420.0,392.2,371.15,3737.5,4066.4,4461.85,2566.45
159,0.0,43.99499999999999,106.155,88.81500000000001,114.68499999999999,202.495,162.33499999999998,58.970000000000006,93.275,95.955,45.65,137.905,77.39500000000001,101.82499999999999,347.005,376.005,44.055,93.035,93.465,23.52185,60.834050000000005,61.735699999999994,62.13185000000001,23.417250000000003,30.935049999999997,34.28384999999999,2.0279999999999996,2.0218999999999996,568.1,581.75,598.15,572.95,540.5,518.65,571.4,572.75,553.85,534.15,2083.6,2167.85,2878.3,3408.725,3589.05,3150.8,3098.1,47.04,135.855,108.30499999999999,166.54000000000002,86.07499999999999,72.565,26.859999999999996,129.45,154.45499999999998,47.184999999999995,139.77,109.875,188.88499999999996,55.92999999999999,29.915000000000003,33.575,82.315,83.35499999999999,443.9,420.1,392.4,371.35,3854.7,4037.55,4485.85,2553.3
160,0.05,43.715,107.68999999999998,88.29,114.45,196.34499999999994,188.63000000000005,58.71,92.75500000000001,95.495,45.69,137.9,77.98500000000001,101.82999999999998,347.94999999999993,374.62500000000006,44.44500000000001,93.295,93.775,23.540399999999998,60.80495,61.08055,61.74105000000001,23.358999999999998,30.799499999999995,33.93065,2.0296,2.0382500000000006,570.9,583.05,599.25,571.9,540.15,517.65,571.5,572.4,554.8,534.95,2089.9,2170.3,2815.85,3397.75,3598.85,3139.9,3098.0,47.16,135.785,108.535,167.24000000000004,86.26,72.425,27.55,125.53,154.96200000000002,46.745,139.26,107.85500000000002,187.23,55.74000000000001,30.880000000000003,32.975,81.56500000000001,82.68,443.7,420.2,392.1,371.2,3809.9,4054.95,4459.65,2562.85
161,0.15,43.74,106.17499999999998,88.91499999999999,114.73999999999998,202.07500000000002,182.35000000000005,59.084999999999994,93.64500000000001,96.45500000000001,45.485,137.95499999999998,77.455,101.785,360.69500000000005,380.75999999999993,45.50500000000001,92.845,93.16,23.5233,61.21565,62.11495,62.918949999999995,23.360699999999994,30.999599999999997,33.980999999999995,2.0278,2.0290000000000004,570.2,582.85,598.9,573.4,540.1,517.7,572.9,573.9,554.65,534.05,2088.85,2150.6,2675.9,3346.925,3639.55,3107.9,3010.4,47.29,135.78500000000003,108.23500000000001,166.95,86.97,72.805,27.26,127.03000000000002,154.475,46.725,139.45,107.955,187.575,54.250000000000014,30.044999999999998,33.44,81.73999999999998,82.82000000000001,444.1,420.15,392.25,371.6,3971.2,4040.1,4449.9,2538.05
162,0.05,44.21,108.86499999999998,88.85,114.63,203.83500000000004,151.38500000000002,58.789999999999985,93.27000000000001,95.80499999999999,45.7,138.15,77.67999999999999,101.99000000000001,343.1250000000001,388.995,44.00500000000001,93.32500000000002,93.72000000000001,23.55155,61.24175,61.9643,62.430049999999994,23.360899999999997,31.069200000000002,34.26885,2.0305,2.0256,568.2,581.9,597.65,572.15,539.25,518.25,572.35,573.75,555.3,534.5,2131.2,2171.15,2689.25,3376.775,3669.35,3115.45,3061.0,47.32,135.88500000000002,108.295,167.06,87.31,73.035,27.475,129.155,154.855,47.175,139.66000000000003,108.995,188.45,55.36999999999999,29.834999999999997,33.19,81.995,83.10499999999999,443.7,419.95,391.8,370.65,3836.45,4057.95,4470.3,2559.95
