JUDGE,LOT_ID,MC_3BUS_1DEVELOP,MC_3BUS_2FIRE,BUS_DEVELOP_TEMP_TANK2,DIELEC_FIRE_EXHAUST_HEAT5
양품,LOT-188,1호기,2호기,31.17,3827
명점,LOT-188,1호기,2호기,31.268,3794
양품,LOT-188,1호기,2호기,30.944,3338
양품,LOT-188,1호기,2호기,31.267,3298
양품,LOT-188,1호기,2호기,31.1,3386
명점,LOT-188,1호기,2호기,32,3802
양품,LOT-188,1호기,2호기,31.043,3921
양품,LOT-188,1호기,2호기,31.4,3427
양품,LOT-188,1호기,2호기,30.605,3807
양품,LOT-188,1호기,2호기,30.583,3898
명점,LOT-188,1호기,2호기,31.346,3310
양품,LOT-189,2호기,1호기,30.733,3349
양품,LOT-189,2호기,1호기,30.8,3367
양품,LOT-189,2호기,1호기,31.002,3305
양품,LOT-189,2호기,1호기,31.4,3896
양품,LOT-189,2호기,1호기,30.7,3336
양품,LOT-189,2호기,1호기,30.721,3908
양품,LOT-189,2호기,1호기,31.2,3862
양품,LOT-189,2호기,1호기,31.4,3338
양품,LOT-189,2호기,1호기,30.941,3931
양품,LOT-189,2호기,1호기,31.139,3270
양품,LOT-189,2호기,1호기,31.17,3962
양품,LOT-189,2호기,1호기,31.058,3348
명점,LOT-189,2호기,1호기,31.098,3824
양품,LOT-189,2호기,1호기,30.8,3339
양품,LOT-189,2호기,1호기,30.756,3367
양품,LOT-189,2호기,1호기,30.747,3909
양품,LOT-189,2호기,1호기,31.4,3322
명점,LOT-189,2호기,1호기,30.618,3330
양품,LOT-189,2호기,1호기,31.1,3276
양품,LOT-189,2호기,1호기,30.919,3798
명점,LOT-190,1호기,1호기,31.4,3790
양품,LOT-190,1호기,1호기,30.805,3790
명점,LOT-190,1호기,1호기,31,3776
양품,LOT-190,1호기,1호기,30.731,3906
양품,LOT-190,1호기,1호기,31.2,3847
명점,LOT-190,1호기,1호기,30.574,3541
양품,LOT-190,1호기,1호기,30.765,3839
양품,LOT-190,1호기,1호기,31.087,3932
양품,LOT-190,1호기,1호기,31.2,3926
양품,LOT-190,1호기,1호기,30.823,4243
명점,LOT-190,1호기,1호기,30.807,3312
양품,LOT-190,1호기,1호기,30.8,3358
양품,LOT-190,1호기,1호기,30.646,3274
양품,LOT-190,1호기,1호기,30.8,3337
양품,LOT-190,1호기,1호기,30.708,3935
양품,LOT-190,1호기,1호기,31.028,3346
양품,LOT-190,1호기,1호기,31.4,3850
양품,LOT-190,1호기,1호기,30.854,3807
양품,LOT-190,1호기,1호기,30.8,3323
양품,LOT-190,1호기,1호기,31.29,3912
양품,LOT-191,1호기,1호기,30.8,3282
양품,LOT-191,1호기,1호기,31.4,3898
양품,LOT-191,1호기,1호기,30.8,3351
양품,LOT-191,1호기,1호기,30,3545
양품,LOT-191,1호기,1호기,31.1,3847
양품,LOT-191,1호기,1호기,31.321,3833
양품,LOT-191,1호기,1호기,31.4,3806
양품,LOT-191,1호기,1호기,30.765,3839
양품,LOT-191,1호기,1호기,30.8,3276
양품,LOT-191,1호기,1호기,30.854,3807
명점,LOT-191,1호기,1호기,32,3868
양품,LOT-191,1호기,1호기,30.872,3312
양품,LOT-191,1호기,1호기,30.678,3364
양품,LOT-191,1호기,1호기,30.924,3848
명점,LOT-191,1호기,1호기,31.7,3421
양품,LOT-191,1호기,1호기,30.552,3356
양품,LOT-191,1호기,1호기,31.4,3335
양품,LOT-191,1호기,1호기,30.589,3897
양품,LOT-191,1호기,1호기,30.936,3340
양품,LOT-191,1호기,1호기,30.731,3351
양품,LOT-192,1호기,1호기,31.4,3830
양품,LOT-192,1호기,1호기,31.4,3826
양품,LOT-192,1호기,1호기,30.552,3949
양품,LOT-192,1호기,1호기,30.8,3911
양품,LOT-192,1호기,1호기,30.8,3353
양품,LOT-192,1호기,1호기,31,3824
양품,LOT-192,1호기,1호기,30.806,4288
양품,LOT-192,1호기,1호기,30.872,3312
양품,LOT-192,1호기,1호기,31.4,3826
양품,LOT-192,1호기,1호기,30.915,3908
양품,LOT-192,1호기,1호기,31.17,3962
명점,LOT-192,1호기,1호기,30.723,3421
양품,LOT-192,1호기,1호기,31.111,3346
양품,LOT-192,1호기,1호기,30.8,3837
양품,LOT-192,1호기,1호기,31.4,3936
양품,LOT-192,1호기,1호기,30.841,3914
양품,LOT-192,1호기,1호기,31.063,3589
양품,LOT-192,1호기,1호기,31.13,3861
양품,LOT-192,1호기,1호기,30.962,3436
양품,LOT-192,1호기,1호기,30.822,3286
양품,LOT-193,2호기,2호기,31.4,3818
명점,LOT-193,2호기,2호기,30.809,3328
양품,LOT-193,2호기,2호기,30.919,3360
양품,LOT-193,2호기,2호기,30.474,3351
양품,LOT-193,2호기,2호기,30.552,3356
양품,LOT-193,2호기,2호기,30.571,3229
명점,LOT-193,2호기,2호기,30.3,3873
양품,LOT-193,2호기,2호기,31.4,3315
양품,LOT-193,2호기,2호기,31.4,3831
양품,LOT-193,2호기,2호기,30.8,3795
양품,LOT-193,2호기,2호기,31.032,3900
양품,LOT-193,2호기,2호기,31.4,3302
양품,LOT-193,2호기,2호기,31.4,3272
양품,LOT-193,2호기,2호기,31.4,3302
양품,LOT-193,2호기,2호기,31.022,3813
양품,LOT-193,2호기,2호기,31.105,3281
명점,LOT-193,2호기,2호기,31.4,3795
양품,LOT-193,2호기,2호기,30.603,3816
양품,LOT-193,2호기,2호기,30.8,3335
양품,LOT-193,2호기,2호기,30.8,3276
양품,LOT-194,2호기,2호기,30.919,3307
양품,LOT-194,2호기,2호기,31.396,3941
양품,LOT-194,2호기,2호기,31.4,3272
양품,LOT-194,2호기,2호기,31.16,3252
양품,LOT-194,2호기,2호기,30.875,3328
양품,LOT-194,2호기,2호기,31.4,3801
양품,LOT-194,2호기,2호기,30.919,3360
명점,LOT-194,2호기,2호기,31.604,3910
양품,LOT-194,2호기,2호기,30.762,3262
양품,LOT-194,2호기,2호기,31.4,3277
양품,LOT-194,2호기,2호기,30.782,3844
양품,LOT-194,2호기,2호기,31.317,3342
양품,LOT-194,2호기,2호기,30.773,3378
양품,LOT-194,2호기,2호기,31.227,3743
양품,LOT-194,2호기,2호기,31.354,3929
양품,LOT-194,2호기,2호기,31.4,3830
양품,LOT-194,2호기,2호기,30.9,3342
양품,LOT-194,2호기,2호기,31.4,3545
양품,LOT-194,2호기,2호기,30.552,3949
양품,LOT-194,2호기,2호기,30.8,3818
양품,LOT-195,1호기,1호기,30.999,3331
양품,LOT-195,1호기,1호기,31.08,3786
양품,LOT-195,1호기,1호기,30.529,3798
양품,LOT-195,1호기,1호기,31.1,3280
양품,LOT-195,1호기,1호기,30.552,3949
명점,LOT-195,1호기,1호기,32,3204
양품,LOT-195,1호기,1호기,31.159,3545
양품,LOT-195,1호기,1호기,30.388,3276
양품,LOT-195,1호기,1호기,31.1,3292
양품,LOT-195,1호기,1호기,30.742,3301
양품,LOT-195,1호기,1호기,31.104,3894
양품,LOT-195,1호기,1호기,30.348,3300
양품,LOT-195,1호기,1호기,30.599,3911
양품,LOT-195,1호기,1호기,30.646,3274
양품,LOT-195,1호기,1호기,31,3807
양품,LOT-195,1호기,1호기,31,3824
양품,LOT-195,1호기,1호기,31.4,3758
양품,LOT-195,1호기,1호기,30.774,3266
양품,LOT-195,1호기,1호기,30.841,3914
명점,LOT-195,1호기,1호기,31.4,3267
양품,LOT-196,2호기,2호기,30.352,3252
양품,LOT-196,2호기,2호기,31.2,3898
양품,LOT-196,2호기,2호기,30.662,3788
양품,LOT-196,2호기,2호기,30.782,3844
양품,LOT-196,2호기,2호기,30.348,3300
양품,LOT-196,2호기,2호기,31.1,3280
명점,LOT-196,2호기,2호기,30.904,3256
양품,LOT-196,2호기,2호기,30.673,3267
양품,LOT-196,2호기,2호기,31.062,3399
양품,LOT-196,2호기,2호기,30.662,3788
양품,LOT-196,2호기,2호기,31.4,3338
양품,LOT-196,2호기,2호기,30.8,3805
양품,LOT-196,2호기,2호기,30.8,3350
양품,LOT-196,2호기,2호기,31.285,3341
명점,LOT-196,2호기,2호기,31,3330
양품,LOT-196,2호기,2호기,30.8,3273
양품,LOT-196,2호기,2호기,30.8,4134
양품,LOT-196,2호기,2호기,30.639,3384
명점,LOT-196,2호기,2호기,31.5,3307
양품,LOT-196,2호기,2호기,30.696,3430
양품,LOT-197,2호기,1호기,30.618,3330
양품,LOT-197,2호기,1호기,31.096,3279
명점,LOT-197,2호기,1호기,31.4,3211
양품,LOT-197,2호기,1호기,30.8,3338
양품,LOT-197,2호기,1호기,30.8,3911
양품,LOT-197,2호기,1호기,30.531,3348
양품,LOT-197,2호기,1호기,31.4,3335
양품,LOT-197,2호기,1호기,31.4,3332
양품,LOT-197,2호기,1호기,30.919,3844
양품,LOT-197,2호기,1호기,31.1,3280
명점,LOT-197,2호기,1호기,31.4,3296
양품,LOT-197,2호기,1호기,30.347,3330
양품,LOT-197,2호기,1호기,31.251,3252
양품,LOT-197,2호기,1호기,30.603,3816
양품,LOT-197,2호기,1호기,31.4,3332
양품,LOT-197,2호기,1호기,30.571,3229
양품,LOT-197,2호기,1호기,31,3782
양품,LOT-197,2호기,1호기,30.655,3282
양품,LOT-197,2호기,1호기,30.8,3971
양품,LOT-197,2호기,1호기,30.75,3278
명점,LOT-198,1호기,1호기,30.471,3073
양품,LOT-198,1호기,1호기,31.5,3304
양품,LOT-198,1호기,1호기,31.4,3316
양품,LOT-198,1호기,1호기,31.2,3905
양품,LOT-198,1호기,1호기,30.672,3273
양품,LOT-198,1호기,1호기,31.16,3252
양품,LOT-198,1호기,1호기,30.645,3324
양품,LOT-198,1호기,1호기,30.753,3283
양품,LOT-198,1호기,1호기,30,3545
양품,LOT-198,1호기,1호기,30,3545
명점,LOT-198,1호기,1호기,30.711,3890
명점,LOT-198,1호기,1호기,31.4,3911
양품,LOT-198,1호기,1호기,31.146,3340
양품,LOT-198,1호기,1호기,31.002,3305
양품,LOT-198,1호기,1호기,31.4,3341
양품,LOT-198,1호기,1호기,30.8,3548
양품,LOT-198,1호기,1호기,30.8,3343
양품,LOT-198,1호기,1호기,30.7,3908
양품,LOT-198,1호기,1호기,30.8,3965
양품,LOT-198,1호기,1호기,30.75,3870
명점,LOT-199,1호기,1호기,30.729,3918
양품,LOT-199,1호기,1호기,30.646,3274
양품,LOT-199,1호기,1호기,31.5,3304
양품,LOT-199,1호기,1호기,31.4,3928
양품,LOT-199,1호기,1호기,30.9,3342
양품,LOT-199,1호기,1호기,30.919,3360
양품,LOT-199,1호기,1호기,30.718,3343
양품,LOT-199,1호기,1호기,30.8,3815
양품,LOT-199,1호기,1호기,31,3331
양품,LOT-199,1호기,1호기,31.099,3764
양품,LOT-199,1호기,1호기,30.8,3274
양품,LOT-199,1호기,1호기,31.111,3269
명점,LOT-199,1호기,1호기,31.361,3307
양품,LOT-199,1호기,1호기,30.8,3952
양품,LOT-199,1호기,1호기,31.4,3820
양품,LOT-199,1호기,1호기,31.033,3606
양품,LOT-199,1호기,1호기,30.672,3565
양품,LOT-199,1호기,1호기,30.754,3927
양품,LOT-199,1호기,1호기,30.8,3655
양품,LOT-199,1호기,1호기,30.7,3336
양품,LOT-200,2호기,1호기,30.531,3348
양품,LOT-200,2호기,1호기,31.033,3606
양품,LOT-200,2호기,1호기,30.9,3342
양품,LOT-200,2호기,1호기,30.707,3336
양품,LOT-200,2호기,1호기,31.2,3807
양품,LOT-200,2호기,1호기,31.2,3807
양품,LOT-200,2호기,1호기,31.1,3545
양품,LOT-200,2호기,1호기,30.771,3918
명점,LOT-200,2호기,1호기,31.2,3217
양품,LOT-200,2호기,1호기,30.919,3798
양품,LOT-200,2호기,1호기,31,3860
양품,LOT-200,2호기,1호기,30.88,3271
양품,LOT-200,2호기,1호기,31.081,3903
양품,LOT-200,2호기,1호기,30.742,3911
양품,LOT-200,2호기,1호기,30.798,3864
양품,LOT-200,2호기,1호기,30.961,3293
양품,LOT-200,2호기,1호기,31.4,3906
양품,LOT-200,2호기,1호기,30.8,3910
양품,LOT-200,2호기,1호기,30.8,3263
양품,LOT-200,2호기,1호기,30.8,3825
양품,LOT-201,2호기,1호기,30.352,3252
양품,LOT-201,2호기,1호기,30.947,3491
양품,LOT-201,2호기,1호기,30.723,3873
양품,LOT-201,2호기,1호기,31.4,3335
양품,LOT-201,2호기,1호기,30.916,3341
양품,LOT-201,2호기,1호기,31.098,3824
양품,LOT-201,2호기,1호기,31.1,3908
양품,LOT-201,2호기,1호기,31.4,3316
양품,LOT-201,2호기,1호기,30.386,3815
양품,LOT-201,2호기,1호기,31.063,3589
명점,LOT-201,2호기,1호기,31.1,3360
명점,LOT-201,2호기,1호기,31.9,3197
양품,LOT-201,2호기,1호기,30.688,3289
명점,LOT-201,2호기,1호기,31.093,3904
양품,LOT-201,2호기,1호기,30.8,3360
양품,LOT-201,2호기,1호기,30.8,3837
양품,LOT-201,2호기,1호기,30.643,3827
양품,LOT-201,2호기,1호기,30.639,3384
명점,LOT-201,2호기,1호기,31.165,3190
양품,LOT-201,2호기,1호기,30.8,3814
명점,LOT-202,2호기,2호기,30.8,3339
양품,LOT-202,2호기,2호기,30.822,3286
양품,LOT-202,2호기,2호기,30.473,3948
양품,LOT-202,2호기,2호기,31,3785
양품,LOT-202,2호기,2호기,30.55,3276
양품,LOT-202,2호기,2호기,30.673,3267
양품,LOT-202,2호기,2호기,31.251,3252
양품,LOT-202,2호기,2호기,30.564,3373
양품,LOT-202,2호기,2호기,30.8,3343
양품,LOT-202,2호기,2호기,30.8,3350
양품,LOT-202,2호기,2호기,30.731,3906
양품,LOT-202,2호기,2호기,30.8,3938
명점,LOT-202,2호기,2호기,31.4,3850
양품,LOT-202,2호기,2호기,30.686,3931
양품,LOT-202,2호기,2호기,30.591,4414
양품,LOT-202,2호기,2호기,31.321,3833
양품,LOT-202,2호기,2호기,31.043,3921
양품,LOT-202,2호기,2호기,31.4,3338
명점,LOT-202,2호기,2호기,31.4,3257
양품,LOT-202,2호기,2호기,30.88,3271
양품,LOT-203,2호기,1호기,30.8,3285
명점,LOT-203,2호기,1호기,31.4,3302
양품,LOT-203,2호기,1호기,30.941,3931
양품,LOT-203,2호기,1호기,30.8,3318
양품,LOT-203,2호기,1호기,30.919,3844
양품,LOT-203,2호기,1호기,31.1,3322
양품,LOT-203,2호기,1호기,31.146,3340
양품,LOT-203,2호기,1호기,31.058,3432
양품,LOT-203,2호기,1호기,30.527,3326
양품,LOT-203,2호기,1호기,31.316,3745
양품,LOT-203,2호기,1호기,30.894,3833
양품,LOT-203,2호기,1호기,30.753,3859
양품,LOT-203,2호기,1호기,31.4,3345
양품,LOT-203,2호기,1호기,31.4,3322
양품,LOT-203,2호기,1호기,30.8,3493
양품,LOT-203,2호기,1호기,30.862,3820
양품,LOT-203,2호기,1호기,31.137,3291
양품,LOT-203,2호기,1호기,30.946,3296
양품,LOT-203,2호기,1호기,30.752,3924
양품,LOT-203,2호기,1호기,31.4,3268
양품,LOT-204,1호기,1호기,30,3545
명점,LOT-204,1호기,1호기,30.718,3343
양품,LOT-204,1호기,1호기,31.1,3941
양품,LOT-204,1호기,1호기,30,3545
양품,LOT-204,1호기,1호기,30.8,3360
양품,LOT-204,1호기,1호기,30.919,3844
명점,LOT-204,1호기,1호기,31.254,3275
양품,LOT-204,1호기,1호기,30.8,3911
양품,LOT-204,1호기,1호기,30.8,3837
양품,LOT-204,1호기,1호기,30.773,3378
양품,LOT-204,1호기,1호기,30.919,3835
명점,LOT-204,1호기,1호기,31.066,3298
명점,LOT-204,1호기,1호기,30.918,3804
양품,LOT-204,1호기,1호기,30.833,3339
양품,LOT-204,1호기,1호기,30.8,3805
양품,LOT-204,1호기,1호기,31.4,3345
양품,LOT-204,1호기,1호기,31.34,3867
양품,LOT-204,1호기,1호기,31.4,3826
양품,LOT-204,1호기,1호기,31.4,3335
양품,LOT-204,1호기,1호기,31.4,3333
양품,LOT-205,2호기,1호기,31.4,3266
양품,LOT-205,2호기,1호기,31.4,3797
양품,LOT-205,2호기,1호기,31.198,3422
양품,LOT-205,2호기,1호기,31.159,3545
양품,LOT-205,2호기,1호기,30.8,3347
양품,LOT-205,2호기,1호기,31.4,3928
양품,LOT-205,2호기,1호기,31.29,3912
양품,LOT-205,2호기,1호기,30.8,3919
양품,LOT-205,2호기,1호기,30.8,3268
양품,LOT-205,2호기,1호기,30.944,3338
양품,LOT-205,2호기,1호기,31.099,3529
양품,LOT-205,2호기,1호기,30.742,3911
양품,LOT-205,2호기,1호기,31.4,3324
양품,LOT-205,2호기,1호기,30.947,3906
양품,LOT-205,2호기,1호기,30.8,3580
양품,LOT-205,2호기,1호기,31.227,3743
양품,LOT-205,2호기,1호기,30.673,3267
명점,LOT-205,2호기,1호기,32,3422
양품,LOT-205,2호기,1호기,30,3545
양품,LOT-205,2호기,1호기,31.4,3804
양품,LOT-206,1호기,2호기,30.715,3915
양품,LOT-206,1호기,2호기,31.227,3743
양품,LOT-206,1호기,2호기,30.8,4438
양품,LOT-206,1호기,2호기,30.672,3809
양품,LOT-206,1호기,2호기,30.911,3262
양품,LOT-206,1호기,2호기,31.079,3464
양품,LOT-206,1호기,2호기,31.376,3338
양품,LOT-206,1호기,2호기,30,3545
양품,LOT-206,1호기,2호기,31.4,3527
양품,LOT-206,1호기,2호기,31.4,3272
양품,LOT-206,1호기,2호기,31.4,3898
양품,LOT-206,1호기,2호기,30.8,3917
양품,LOT-206,1호기,2호기,31.4,3545
양품,LOT-206,1호기,2호기,30.7,3336
명점,LOT-206,1호기,2호기,32,3216
양품,LOT-206,1호기,2호기,30.735,3828
양품,LOT-206,1호기,2호기,30.6,3870
양품,LOT-206,1호기,2호기,30.872,3312
양품,LOT-206,1호기,2호기,30.624,3338
명점,LOT-206,1호기,2호기,30.8,3898
양품,LOT-207,2호기,1호기,30.936,3347
양품,LOT-207,2호기,1호기,30.944,3338
양품,LOT-207,2호기,1호기,31.4,3268
양품,LOT-207,2호기,1호기,30.743,3358
양품,LOT-207,2호기,1호기,30.8,3835
양품,LOT-207,2호기,1호기,31.137,3291
양품,LOT-207,2호기,1호기,31.4,3344
양품,LOT-207,2호기,1호기,31.4,3266
양품,LOT-207,2호기,1호기,31.2,3847
양품,LOT-207,2호기,1호기,31.2,3298
양품,LOT-207,2호기,1호기,31.02,3368
양품,LOT-207,2호기,1호기,31.4,3365
양품,LOT-207,2호기,1호기,30.8,3351
양품,LOT-207,2호기,1호기,31.4,3459
양품,LOT-207,2호기,1호기,31.4,3897
양품,LOT-207,2호기,1호기,30.696,3331
명점,LOT-207,2호기,1호기,30.713,3331
양품,LOT-207,2호기,1호기,31.044,3446
양품,LOT-207,2호기,1호기,30.8,3928
양품,LOT-207,2호기,1호기,30.88,3271
양품,LOT-208,2호기,1호기,30.8,3268
양품,LOT-208,2호기,1호기,31,3776
양품,LOT-208,2호기,1호기,30.8,3952
양품,LOT-208,2호기,1호기,31.4,3277
양품,LOT-208,2호기,1호기,30,3545
양품,LOT-208,2호기,1호기,30.529,3798
양품,LOT-208,2호기,1호기,31.309,4067
명점,LOT-208,2호기,1호기,31.1,3887
양품,LOT-208,2호기,1호기,30.754,3927
명점,LOT-208,2호기,1호기,31.1,3581
명점,LOT-208,2호기,1호기,30.956,3914
양품,LOT-208,2호기,1호기,30.89,3272
양품,LOT-208,2호기,1호기,30.841,3914
양품,LOT-208,2호기,1호기,31.1,3847
명점,LOT-208,2호기,1호기,31.165,3835
양품,LOT-208,2호기,1호기,30.813,3942
양품,LOT-208,2호기,1호기,31.23,3958
양품,LOT-208,2호기,1호기,30,3545
양품,LOT-208,2호기,1호기,30.862,3820
양품,LOT-208,2호기,1호기,30.792,3822
양품,LOT-209,1호기,2호기,30.75,3813
양품,LOT-209,1호기,2호기,31.006,3915
양품,LOT-209,1호기,2호기,30.658,3350
양품,LOT-209,1호기,2호기,30.941,3931
양품,LOT-209,1호기,2호기,30.699,3261
양품,LOT-209,1호기,2호기,30.538,3940
양품,LOT-209,1호기,2호기,31.096,3279
명점,LOT-209,1호기,2호기,31.095,3272
양품,LOT-209,1호기,2호기,30.813,3281
양품,LOT-209,1호기,2호기,30,3545
양품,LOT-209,1호기,2호기,30.605,3807
양품,LOT-209,1호기,2호기,31.4,4052
양품,LOT-209,1호기,2호기,30.807,3312
명점,LOT-209,1호기,2호기,31.1,3147
양품,LOT-209,1호기,2호기,30.598,4314
명점,LOT-209,1호기,2호기,30.833,3329
양품,LOT-209,1호기,2호기,31.282,3353
양품,LOT-209,1호기,2호기,30.352,3252
양품,LOT-209,1호기,2호기,31.13,3861
양품,LOT-209,1호기,2호기,30.735,3828
양품,LOT-210,2호기,1호기,30.363,3838
양품,LOT-210,2호기,1호기,30.8,3818
양품,LOT-210,2호기,1호기,30.801,3545
양품,LOT-210,2호기,1호기,31.111,3269
양품,LOT-210,2호기,1호기,30.8,3333
양품,LOT-210,2호기,1호기,30.773,3378
양품,LOT-210,2호기,1호기,30.733,3349
양품,LOT-210,2호기,1호기,31.282,3353
양품,LOT-210,2호기,1호기,31.1,3545
양품,LOT-210,2호기,1호기,31.117,3673
양품,LOT-210,2호기,1호기,31.4,3253
양품,LOT-210,2호기,1호기,30.8,3282
명점,LOT-210,2호기,1호기,31.411,3294
양품,LOT-210,2호기,1호기,30,3545
양품,LOT-210,2호기,1호기,31.1,3346
양품,LOT-210,2호기,1호기,30.754,3927
양품,LOT-210,2호기,1호기,31.4,3272
양품,LOT-210,2호기,1호기,31.189,3856
양품,LOT-210,2호기,1호기,31.4,3320
양품,LOT-210,2호기,1호기,30.956,3914
양품,LOT-211,2호기,2호기,31.062,3399
양품,LOT-211,2호기,2호기,31.1,3276
양품,LOT-211,2호기,2호기,30.8,3278
양품,LOT-211,2호기,2호기,31.104,3894
양품,LOT-211,2호기,2호기,31.4,3370
양품,LOT-211,2호기,2호기,30.527,3326
양품,LOT-211,2호기,2호기,31.114,3797
명점,LOT-211,2호기,2호기,31.54,3806
양품,LOT-211,2호기,2호기,31.1,3545
양품,LOT-211,2호기,2호기,30.915,3908
양품,LOT-211,2호기,2호기,30.494,3821
양품,LOT-211,2호기,2호기,30,3545
양품,LOT-211,2호기,2호기,30.673,3267
양품,LOT-211,2호기,2호기,31.4,3341
명점,LOT-211,2호기,2호기,31.4,3370
양품,LOT-211,2호기,2호기,30.531,3348
양품,LOT-211,2호기,2호기,30.8,3928
양품,LOT-211,2호기,2호기,31.4,3322
양품,LOT-211,2호기,2호기,30.8,3276
명점,LOT-211,2호기,2호기,30.697,3293
양품,LOT-212,2호기,1호기,30.807,3312
양품,LOT-212,2호기,1호기,30,3545
양품,LOT-212,2호기,1호기,31.4,3806
양품,LOT-212,2호기,1호기,30.8,3861
양품,LOT-212,2호기,1호기,30.735,3357
양품,LOT-212,2호기,1호기,30.388,3276
양품,LOT-212,2호기,1호기,30,3545
양품,LOT-212,2호기,1호기,30.711,3890
양품,LOT-212,2호기,1호기,30.757,3846
양품,LOT-212,2호기,1호기,30.699,3261
양품,LOT-212,2호기,1호기,30.8,3263
양품,LOT-212,2호기,1호기,31,3767
양품,LOT-212,2호기,1호기,30,3545
양품,LOT-212,2호기,1호기,31.4,3905
양품,LOT-212,2호기,1호기,30.8,3351
양품,LOT-212,2호기,1호기,30.878,3832
양품,LOT-212,2호기,1호기,31.251,3252
양품,LOT-212,2호기,1호기,30.978,3904
양품,LOT-212,2호기,1호기,30.711,3890
양품,LOT-212,2호기,1호기,30.707,3358
양품,LOT-213,2호기,1호기,30.8,3351
명점,LOT-213,2호기,1호기,31.4,3842
양품,LOT-213,2호기,1호기,30.7,3908
양품,LOT-213,2호기,1호기,31,3767
양품,LOT-213,2호기,1호기,31.1,3292
양품,LOT-213,2호기,1호기,31.5,3304
양품,LOT-213,2호기,1호기,30.891,3269
명점,LOT-213,2호기,1호기,31.018,3210
양품,LOT-213,2호기,1호기,30,3545
양품,LOT-213,2호기,1호기,31.4,3936
양품,LOT-213,2호기,1호기,30.76,3341
양품,LOT-213,2호기,1호기,31.321,3318
명점,LOT-213,2호기,1호기,31.4,3855
양품,LOT-213,2호기,1호기,31.4,3806
양품,LOT-213,2호기,1호기,31.4,3296
양품,LOT-213,2호기,1호기,30.8,3282
양품,LOT-213,2호기,1호기,30.921,3260
양품,LOT-213,2호기,1호기,30.388,3276
양품,LOT-213,2호기,1호기,31.4,3333
명점,LOT-213,2호기,1호기,30.395,3901
양품,LOT-214,1호기,2호기,31.4,3324
양품,LOT-214,1호기,2호기,31.087,4001
양품,LOT-214,1호기,2호기,30.8,4438
양품,LOT-214,1호기,2호기,31.4,3335
양품,LOT-214,1호기,2호기,30.8,3836
양품,LOT-214,1호기,2호기,30.8,3911
양품,LOT-214,1호기,2호기,30.915,3908
명점,LOT-214,1호기,2호기,31.2,3314
양품,LOT-214,1호기,2호기,30.8,3805
양품,LOT-214,1호기,2호기,30.891,3269
양품,LOT-214,1호기,2호기,30.956,3914
양품,LOT-214,1호기,2호기,31.063,3589
양품,LOT-214,1호기,2호기,30.919,3871
명점,LOT-214,1호기,2호기,31.9,3264
양품,LOT-214,1호기,2호기,30.8,3837
양품,LOT-214,1호기,2호기,30.961,3293
양품,LOT-214,1호기,2호기,30.8,3268
양품,LOT-214,1호기,2호기,31,3218
양품,LOT-214,1호기,2호기,31.4,3758
양품,LOT-214,1호기,2호기,30.919,3307
양품,LOT-215,1호기,1호기,30.782,3844
양품,LOT-215,1호기,1호기,31.4,3333
양품,LOT-215,1호기,1호기,31.034,3868
양품,LOT-215,1호기,1호기,30.8,3836
양품,LOT-215,1호기,1호기,31.058,3432
명점,LOT-215,1호기,1호기,31.2,3275
양품,LOT-215,1호기,1호기,31.4,3826
양품,LOT-215,1호기,1호기,30.862,3820
양품,LOT-215,1호기,1호기,31.2,3637
양품,LOT-215,1호기,1호기,31.4,3287
양품,LOT-215,1호기,1호기,30.598,4314
양품,LOT-215,1호기,1호기,30.348,3300
양품,LOT-215,1호기,1호기,30.813,3281
명점,LOT-215,1호기,1호기,30.983,3846
양품,LOT-215,1호기,1호기,31.267,3298
양품,LOT-215,1호기,1호기,30.8,3360
양품,LOT-215,1호기,1호기,31.2,3905
양품,LOT-215,1호기,1호기,31,3305
양품,LOT-215,1호기,1호기,31.343,3896
양품,LOT-215,1호기,1호기,30.658,3350
양품,LOT-216,2호기,1호기,30.8,3347
양품,LOT-216,2호기,1호기,31.4,3315
양품,LOT-216,2호기,1호기,30.936,3347
명점,LOT-216,2호기,1호기,30.9,3277
양품,LOT-216,2호기,1호기,30.753,3859
양품,LOT-216,2호기,1호기,31.079,3464
양품,LOT-216,2호기,1호기,30.9,3323
양품,LOT-216,2호기,1호기,31.4,3583
양품,LOT-216,2호기,1호기,30.913,3355
양품,LOT-216,2호기,1호기,30.8,4438
양품,LOT-216,2호기,1호기,30.817,3360
양품,LOT-216,2호기,1호기,30.8,3814
양품,LOT-216,2호기,1호기,31.251,3252
양품,LOT-216,2호기,1호기,30.8,3887
양품,LOT-216,2호기,1호기,31.4,3370
양품,LOT-216,2호기,1호기,31.4,3330
양품,LOT-216,2호기,1호기,30.8,4438
명점,LOT-216,2호기,1호기,30.723,3087
양품,LOT-216,2호기,1호기,31,3336
양품,LOT-216,2호기,1호기,31.132,3334
양품,LOT-217,1호기,1호기,30.5,3919
양품,LOT-217,1호기,1호기,31.1,3908
양품,LOT-217,1호기,1호기,31.4,3287
명점,LOT-217,1호기,1호기,30.723,3416
양품,LOT-217,1호기,1호기,31,3799
양품,LOT-217,1호기,1호기,30.745,3276
양품,LOT-217,1호기,1호기,30.8,3693
명점,LOT-217,1호기,1호기,31.361,3871
양품,LOT-217,1호기,1호기,30.731,3351
양품,LOT-217,1호기,1호기,31.08,3786
양품,LOT-217,1호기,1호기,31.4,3325
